rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T13:58:08.701,5.292,1026.919,17.619,-113.118,0.000,0.0,-0.004,22.823
2026-03-03T13:58:09.192,5.783,1026.856,17.619,-112.604,-0.000,0.0,0.021,22.825
2026-03-03T13:58:09.694,6.283,1026.927,17.615,-113.191,-0.000,0.0,0.019,22.825
2026-03-03T13:58:10.192,6.783,1026.891,17.624,-112.892,-0.000,0.0,0.029,22.841
2026-03-03T13:58:10.701,7.283,1027.066,17.629,-114.329,-0.000,0.0,0.032,22.819
2026-03-03T13:58:11.193,7.783,1026.992,17.625,-113.719,0.000,0.0,-0.032,22.830
2026-03-03T13:58:11.695,8.284,1027.002,17.623,-113.803,0.000,0.0,0.001,22.832
2026-03-03T13:58:12.193,8.784,1026.981,17.643,-113.635,0.000,0.0,-0.034,22.812
2026-03-03T13:58:12.696,9.284,1027.043,17.641,-114.139,-0.000,0.0,0.014,22.851
2026-03-03T13:58:13.193,9.784,1027.026,17.630,-114.000,0.000,0.0,-0.022,22.841
2026-03-03T13:58:13.693,10.284,1027.062,17.646,-114.297,0.000,0.0,0.014,22.839
2026-03-03T13:58:14.193,10.784,1027.040,17.640,-114.115,0.000,0.0,-0.023,22.821
2026-03-03T13:58:14.693,11.284,1027.075,17.650,-114.407,-0.000,0.0,0.007,22.837
2026-03-03T13:58:15.193,11.784,1027.062,17.658,-114.299,0.000,0.0,-0.003,22.860
2026-03-03T13:58:15.695,12.284,1027.082,17.649,-114.460,0.000,0.0,0.003,22.823
2026-03-03T13:58:16.199,12.784,1027.064,17.656,-114.313,0.000,0.0,-0.016,22.812
2026-03-03T13:58:16.693,13.284,1027.124,17.679,-114.806,0.000,0.0,-0.014,22.837
2026-03-03T13:58:17.193,13.784,1027.095,17.660,-114.568,0.000,0.0,-0.023,22.828
2026-03-03T13:58:17.694,14.284,1027.132,17.660,-114.874,-0.000,0.0,0.038,22.839
2026-03-03T13:58:18.195,14.784,1027.092,17.677,-114.544,0.000,0.0,-0.029,22.835
2026-03-03T13:58:18.693,15.284,1027.138,17.675,-114.926,0.000,0.0,-0.024,22.835
2026-03-03T13:58:19.198,15.788,1027.078,17.682,-114.433,0.000,0.0,0.014,22.825
2026-03-03T13:58:19.694,16.285,1027.110,17.686,-114.697,0.000,0.0,-0.008,22.839
2026-03-03T13:58:20.197,16.785,1027.151,17.667,-115.034,-0.000,0.0,0.018,22.832
2026-03-03T13:58:20.694,17.285,1027.164,17.679,-115.137,0.000,0.0,-0.026,22.837
2026-03-03T13:58:21.196,17.785,1027.129,17.679,-114.852,0.000,0.0,-0.017,22.821
2026-03-03T13:58:21.704,18.285,1027.149,17.656,-115.017,0.000,0.0,-0.024,22.816
2026-03-03T13:58:22.196,18.785,1027.175,17.685,-115.225,-0.000,0.0,0.002,22.835
2026-03-03T13:58:22.694,19.285,1027.156,17.698,-115.074,0.000,0.0,-0.002,22.828
2026-03-03T13:58:23.195,19.785,1027.159,17.709,-115.099,0.000,0.0,-0.038,22.823
2026-03-03T13:58:23.696,20.285,1027.150,17.711,-115.024,-0.000,0.0,0.039,22.821
2026-03-03T13:58:24.194,20.785,1027.156,17.716,-115.074,0.000,0.0,0.016,22.837
2026-03-03T13:58:24.696,21.285,1027.137,17.720,-114.917,-0.000,0.0,0.021,22.844
2026-03-03T13:58:25.194,21.785,1027.145,17.728,-114.977,-0.000,0.0,0.017,22.825
2026-03-03T13:58:25.695,22.285,1027.143,17.734,-114.966,0.000,0.0,-0.000,22.830
2026-03-03T13:58:26.195,22.785,1027.145,17.736,-114.983,0.000,0.0,0.001,22.839
