rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T14:43:24.270,20.588,1025.681,26.558,-102.923,-0.000,0.0,-0.003,22.704
2026-03-03T14:43:24.761,21.080,1025.729,26.555,-103.320,0.003,0.0,-0.033,22.720
2026-03-03T14:43:25.266,21.580,1025.798,26.544,-103.887,0.003,0.0,-0.004,22.707
2026-03-03T14:43:25.761,22.080,1025.810,26.541,-103.985,0.003,0.0,0.002,22.727
2026-03-03T14:43:26.270,22.580,1025.742,26.540,-103.431,0.003,0.0,-0.029,22.700
2026-03-03T14:43:26.760,23.080,1025.754,26.541,-103.523,0.003,0.0,-0.007,22.716
2026-03-03T14:43:27.260,23.580,1025.763,26.541,-103.601,0.003,0.0,-0.007,22.723
2026-03-03T14:43:27.760,24.080,1025.907,26.540,-104.792,0.003,0.0,-0.035,22.716
2026-03-03T14:43:28.261,24.580,1025.890,26.535,-104.649,0.003,0.0,-0.002,22.714
2026-03-03T14:43:28.761,25.080,1025.851,26.537,-104.327,0.003,0.0,0.042,22.718
2026-03-03T14:43:29.263,25.580,1025.879,26.527,-104.557,0.003,0.0,0.014,22.714
2026-03-03T14:43:29.760,26.080,1025.942,26.532,-105.076,0.004,0.0,0.015,22.714
2026-03-03T14:43:30.260,26.580,1025.945,26.537,-105.103,0.004,0.0,-0.007,22.736
2026-03-03T14:43:30.771,27.080,1025.929,26.536,-104.972,0.004,0.0,0.000,22.723
2026-03-03T14:43:31.260,27.580,1025.966,26.536,-105.271,0.004,0.0,0.030,22.718
2026-03-03T14:43:31.780,28.080,1025.952,26.541,-105.161,0.004,0.0,-0.013,22.707
2026-03-03T14:43:32.260,28.580,1026.008,26.532,-105.622,0.004,0.0,-0.004,22.711
2026-03-03T14:43:32.764,29.080,1026.007,26.539,-105.612,0.004,0.0,-0.008,22.734
2026-03-03T14:43:33.260,29.580,1026.049,26.541,-105.959,0.004,0.0,-0.036,22.702
2026-03-03T14:43:33.761,30.080,1026.053,26.537,-105.987,0.004,0.0,-0.000,22.725
2026-03-03T14:43:34.260,30.580,1026.007,26.531,-105.613,0.004,0.0,0.008,22.698
2026-03-03T14:43:34.760,31.080,1025.995,26.520,-105.511,0.004,0.0,-0.006,22.718
2026-03-03T14:43:35.266,31.580,1026.031,26.538,-105.810,0.004,0.0,0.005,22.707
2026-03-03T14:43:35.763,32.080,1026.046,26.538,-105.934,0.004,0.0,0.012,22.720
2026-03-03T14:43:36.268,32.580,1026.054,26.531,-105.997,0.004,0.0,0.008,22.732
2026-03-03T14:43:36.760,33.080,1026.022,26.534,-105.732,0.004,0.0,-0.000,22.732
2026-03-03T14:43:37.263,33.580,1026.047,26.526,-105.939,0.004,0.0,-0.009,22.743
2026-03-03T14:43:37.760,34.080,1026.042,26.531,-105.897,0.004,0.0,0.027,22.716
2026-03-03T14:43:38.262,34.580,1026.062,26.536,-106.062,0.004,0.0,-0.002,22.714
2026-03-03T14:43:38.760,35.080,1026.066,26.525,-106.100,0.004,0.0,0.012,22.725
2026-03-03T14:43:39.263,35.580,1026.086,26.536,-106.263,0.004,0.0,-0.002,22.718
2026-03-03T14:43:39.787,36.080,1026.062,26.525,-106.061,0.004,0.0,0.005,22.714
2026-03-03T14:43:40.263,36.580,1026.083,26.528,-106.233,0.004,0.0,-0.008,22.739
2026-03-03T14:43:40.793,37.083,1026.067,26.527,-106.109,0.004,0.0,0.002,22.718
2026-03-03T14:43:41.266,37.586,1026.091,26.539,-106.304,0.004,0.0,-0.010,22.704
2026-03-03T14:43:41.769,38.089,1026.092,26.545,-106.309,0.004,0.0,-0.025,22.723
2026-03-03T14:43:42.273,38.592,1026.077,26.548,-106.187,0.004,0.0,0.004,22.720
2026-03-03T14:43:42.776,39.095,1026.101,26.548,-106.387,0.004,0.0,-0.008,22.720
2026-03-03T14:43:43.278,39.598,1026.094,26.536,-106.325,0.004,0.0,0.022,22.704
2026-03-03T14:43:43.783,40.102,1026.095,26.544,-106.339,0.004,0.0,-0.012,22.714
2026-03-03T14:43:44.289,40.605,1026.088,26.547,-106.280,0.004,0.0,0.004,22.732
2026-03-03T14:43:44.789,41.108,1026.102,26.550,-106.397,0.004,0.0,0.006,22.723
2026-03-03T14:43:45.309,41.611,1026.098,26.548,-106.364,0.004,0.0,0.032,22.718
2026-03-03T14:43:45.794,42.114,1026.102,26.544,-106.392,0.004,0.0,-0.035,22.727
2026-03-03T14:43:46.330,42.617,1026.089,26.555,-106.286,0.004,0.0,0.022,22.723
2026-03-03T14:43:46.800,43.120,1026.086,26.538,-106.265,0.004,0.0,0.010,22.714
2026-03-03T14:43:47.306,43.623,1026.093,26.539,-106.319,0.004,0.0,0.024,22.716
2026-03-03T14:43:47.809,44.126,1026.088,26.553,-106.277,0.004,0.0,-0.011,22.743
2026-03-03T14:43:48.310,44.629,1026.074,26.538,-106.164,0.004,0.0,-0.026,22.718
2026-03-03T14:43:48.825,45.132,1026.060,26.549,-106.050,0.004,0.0,0.020,22.720
2026-03-03T14:43:49.318,45.635,1026.051,26.541,-105.975,0.004,0.0,0.002,22.739
2026-03-03T14:43:49.831,46.138,1026.035,26.546,-105.840,0.004,0.0,0.015,22.691
2026-03-03T14:43:50.321,46.641,1026.056,26.554,-106.016,0.004,0.0,0.043,22.723
2026-03-03T14:43:50.849,47.144,1026.052,26.557,-105.980,0.004,0.0,-0.002,22.718
2026-03-03T14:43:51.329,47.647,1026.037,26.546,-105.856,0.004,0.0,0.017,22.707
2026-03-03T14:43:51.830,48.150,1026.024,26.554,-105.748,0.004,0.0,0.012,22.732
2026-03-03T14:43:52.333,48.653,1026.037,26.554,-105.855,0.004,0.0,0.000,22.730
2026-03-03T14:43:52.836,49.156,1026.023,26.558,-105.743,0.004,0.0,0.029,22.714
2026-03-03T14:43:53.342,49.659,1026.012,26.553,-105.654,0.004,0.0,0.002,22.720
2026-03-03T14:43:53.847,50.163,1026.007,26.554,-105.609,0.004,0.0,0.005,22.709
2026-03-03T14:43:54.352,50.666,1026.012,26.556,-105.649,0.004,0.0,0.009,22.734
2026-03-03T14:43:54.849,51.169,1026.000,26.557,-105.550,0.004,0.0,-0.003,22.702
2026-03-03T14:43:55.383,51.672,1025.994,26.552,-105.507,0.004,0.0,-0.006,22.714
2026-03-03T14:43:55.856,52.175,1025.993,26.562,-105.493,0.004,0.0,0.012,22.711
2026-03-03T14:43:56.406,52.678,1025.992,26.558,-105.489,0.004,0.0,-0.031,22.732
2026-03-03T14:43:56.860,53.181,1025.987,26.560,-105.445,0.004,0.0,-0.029,22.720
2026-03-03T14:43:57.366,53.684,1025.976,26.573,-105.355,0.004,0.0,0.024,22.716
2026-03-03T14:43:57.866,54.187,1025.968,26.574,-105.286,0.004,0.0,-0.009,22.727
2026-03-03T14:43:58.371,54.690,1025.960,26.565,-105.226,0.004,0.0,0.011,22.711
2026-03-03T14:43:58.873,55.193,1025.953,26.568,-105.167,0.004,0.0,0.005,22.716
2026-03-03T14:43:59.376,55.696,1025.947,26.580,-105.115,0.004,0.0,-0.032,22.718
2026-03-03T14:43:59.879,56.199,1025.946,26.567,-105.105,0.004,0.0,0.024,22.727
2026-03-03T14:44:00.383,56.702,1025.938,26.560,-105.046,0.004,0.0,-0.037,22.736
2026-03-03T14:44:00.885,57.205,1025.935,26.567,-105.020,0.004,0.0,0.008,22.723
2026-03-03T14:44:01.389,57.708,1025.932,26.571,-104.994,0.004,0.0,0.019,22.709
2026-03-03T14:44:01.892,58.211,1025.932,26.568,-104.990,0.004,0.0,0.014,22.727
2026-03-03T14:44:02.395,58.714,1025.932,26.576,-104.998,0.004,0.0,0.058,22.739
2026-03-03T14:44:02.917,59.217,1025.929,26.570,-104.970,0.004,0.0,-0.011,22.716
2026-03-03T14:44:03.401,59.720,1025.928,26.566,-104.957,0.004,0.0,-0.017,22.734
2026-03-03T14:44:03.903,60.223,1025.926,26.577,-104.944,0.004,0.0,-0.015,22.700
2026-03-03T14:44:04.406,60.727,1025.926,26.579,-104.945,0.004,0.0,0.004,22.709
2026-03-03T14:44:04.910,61.230,1025.879,26.578,-104.560,4.036,5.0,-0.079,22.714
2026-03-03T14:44:05.413,61.733,1025.880,26.577,-104.568,4.057,5.0,-0.012,22.711
2026-03-03T14:44:05.917,62.236,1025.821,26.585,-104.082,5.963,10.0,-0.059,22.727
2026-03-03T14:44:06.438,62.739,1025.818,26.575,-104.058,5.974,10.0,0.014,22.702
2026-03-03T14:44:06.923,63.242,1025.751,26.570,-103.501,7.683,15.0,-0.003,22.698
2026-03-03T14:44:07.424,63.745,1025.743,26.579,-103.440,7.689,15.0,0.011,22.720
