rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T12:41:27.008,5.274,1028.398,16.333,-125.285,-0.000,0.0,0.023,22.999
2026-03-03T12:41:27.500,5.766,1028.334,16.327,-124.759,0.000,0.0,-0.000,22.985
2026-03-03T12:41:28.000,6.266,1028.309,16.330,-124.555,0.001,0.0,0.034,22.997
2026-03-03T12:41:28.499,6.766,1028.351,16.349,-124.898,0.001,0.0,-0.008,22.999
2026-03-03T12:41:29.000,7.266,1028.354,16.355,-124.928,0.001,0.0,0.008,23.006
2026-03-03T12:41:29.500,7.766,1028.346,16.356,-124.860,0.001,0.0,0.013,22.995
2026-03-03T12:41:30.000,8.266,1028.352,16.353,-124.910,0.001,0.0,-0.003,22.995
2026-03-03T12:41:30.500,8.766,1028.351,16.363,-124.904,0.001,0.0,-0.026,22.995
2026-03-03T12:41:31.000,9.266,1028.349,16.367,-124.884,0.001,0.0,-0.004,23.001
2026-03-03T12:41:31.500,9.766,1028.356,16.374,-124.943,0.001,0.0,-0.009,22.999
2026-03-03T12:41:32.001,10.266,1028.359,16.374,-124.966,0.001,0.0,0.026,22.988
2026-03-03T12:41:32.501,10.766,1028.357,16.389,-124.948,0.001,0.0,-0.014,22.979
2026-03-03T12:41:33.009,11.266,1028.364,16.392,-125.011,0.001,0.0,-0.005,22.965
2026-03-03T12:41:33.500,11.766,1028.367,16.389,-125.031,0.001,0.0,0.017,22.985
2026-03-03T12:41:34.001,12.266,1028.394,16.411,-125.256,0.001,0.0,-0.007,22.983
2026-03-03T12:41:34.500,12.766,1028.390,16.408,-125.224,0.001,0.0,-0.020,22.988
2026-03-03T12:41:35.001,13.266,1028.332,16.416,-124.748,0.001,0.0,0.012,22.990
2026-03-03T12:41:35.500,13.766,1028.329,16.423,-124.723,0.001,0.0,0.025,22.992
2026-03-03T12:41:36.000,14.266,1028.338,16.427,-124.796,0.001,0.0,-0.001,22.995
2026-03-03T12:41:36.500,14.766,1028.344,16.422,-124.844,0.005,0.0,0.012,22.992
2026-03-03T12:41:37.001,15.266,1028.343,16.435,-124.833,0.005,0.0,-0.006,22.976
2026-03-03T12:41:37.504,15.770,1028.347,16.451,-124.869,0.005,0.0,0.002,22.985
2026-03-03T12:41:38.009,16.275,1028.355,16.457,-124.935,0.005,0.0,0.006,23.001
2026-03-03T12:41:38.504,16.770,1028.363,16.460,-124.998,0.005,0.0,0.001,23.006
2026-03-03T12:41:39.004,17.270,1028.348,16.470,-124.876,0.005,0.0,-0.024,22.999
2026-03-03T12:41:39.524,17.770,1028.357,16.463,-124.948,0.005,0.0,0.018,23.017
2026-03-03T12:41:40.003,18.270,1028.343,16.471,-124.831,0.005,0.0,0.021,22.995
2026-03-03T12:41:40.515,18.770,1028.341,16.482,-124.817,0.005,0.0,-0.003,22.985
2026-03-03T12:41:41.004,19.270,1028.345,16.480,-124.854,0.005,0.0,0.019,23.004
2026-03-03T12:41:41.504,19.770,1028.348,16.491,-124.878,0.005,0.0,-0.009,22.990
2026-03-03T12:41:42.004,20.270,1028.352,16.489,-124.908,0.005,0.0,0.004,22.995
2026-03-03T12:41:42.503,20.770,1028.345,16.481,-124.855,0.005,0.0,-0.036,23.006
2026-03-03T12:41:43.004,21.270,1028.358,16.494,-124.958,0.005,0.0,0.001,23.013
2026-03-03T12:41:43.504,21.770,1028.354,16.506,-124.930,0.005,0.0,0.037,23.013
2026-03-03T12:41:44.004,22.270,1028.347,16.499,-124.870,0.005,0.0,0.012,22.992
2026-03-03T12:41:44.505,22.770,1028.351,16.504,-124.905,0.005,0.0,0.006,22.995
2026-03-03T12:41:45.004,23.270,1028.353,16.529,-124.918,0.005,0.0,-0.001,22.969
