rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T14:11:52.128,5.290,1025.718,20.347,-103.228,-0.000,0.0,-0.009,22.789
2026-03-03T14:11:52.626,5.782,1025.865,20.333,-104.445,-0.000,0.0,-0.025,22.805
2026-03-03T14:11:53.120,6.282,1025.955,20.334,-105.183,-0.000,0.0,-0.016,22.798
2026-03-03T14:11:53.621,6.782,1025.985,20.332,-105.434,-0.000,0.0,-0.023,22.787
2026-03-03T14:11:54.120,7.282,1025.964,20.333,-105.258,-0.000,0.0,0.018,22.796
2026-03-03T14:11:54.620,7.782,1026.014,20.334,-105.666,-0.000,0.0,0.014,22.796
2026-03-03T14:11:55.119,8.282,1025.959,20.345,-105.215,-0.000,0.0,0.013,22.828
2026-03-03T14:11:55.619,8.782,1026.084,20.352,-106.248,-0.000,0.0,-0.045,22.796
2026-03-03T14:11:56.132,9.282,1026.228,20.357,-107.435,-0.000,0.0,-0.020,22.800
2026-03-03T14:11:56.622,9.782,1026.216,20.347,-107.334,-0.000,0.0,-0.010,22.789
2026-03-03T14:11:57.156,10.282,1026.177,20.346,-107.012,-0.000,0.0,-0.008,22.778
2026-03-03T14:11:57.619,10.782,1026.290,20.350,-107.942,-0.000,0.0,0.002,22.821
2026-03-03T14:11:58.121,11.282,1026.333,20.356,-108.294,-0.000,0.0,0.005,22.798
2026-03-03T14:11:58.619,11.782,1026.220,20.372,-107.362,-0.000,0.0,-0.029,22.782
2026-03-03T14:11:59.119,12.282,1026.412,20.360,-108.949,-0.000,0.0,-0.023,22.805
2026-03-03T14:11:59.619,12.782,1026.294,20.354,-107.977,-0.000,0.0,-0.007,22.796
2026-03-03T14:12:00.120,13.282,1026.393,20.362,-108.790,-0.000,0.0,-0.003,22.807
2026-03-03T14:12:00.655,13.782,1026.366,20.358,-108.572,-0.000,0.0,0.025,22.798
2026-03-03T14:12:01.122,14.282,1026.476,20.360,-109.470,-0.000,0.0,-0.012,22.798
2026-03-03T14:12:01.644,14.782,1026.458,20.371,-109.327,-0.000,0.0,-0.017,22.796
2026-03-03T14:12:02.119,15.282,1026.528,20.356,-109.905,-0.000,0.0,-0.003,22.812
2026-03-03T14:12:02.633,15.786,1026.487,20.366,-109.567,-0.000,0.0,-0.006,22.791
2026-03-03T14:12:03.127,16.290,1026.533,20.377,-109.946,-0.000,0.0,0.008,22.789
2026-03-03T14:12:03.632,16.793,1026.536,20.373,-109.964,-0.000,0.0,0.010,22.789
2026-03-03T14:12:04.134,17.296,1026.493,20.385,-109.614,-0.000,0.0,-0.010,22.787
2026-03-03T14:12:04.640,17.799,1026.554,20.378,-110.115,-0.000,0.0,0.015,22.814
2026-03-03T14:12:05.140,18.302,1026.596,20.383,-110.463,-0.000,0.0,0.010,22.791
2026-03-03T14:12:05.646,18.805,1026.581,20.376,-110.335,-0.000,0.0,0.016,22.816
2026-03-03T14:12:06.152,19.308,1026.582,20.384,-110.350,-0.000,0.0,0.001,22.812
2026-03-03T14:12:06.650,19.811,1026.642,20.381,-110.838,-0.000,0.0,0.006,22.789
2026-03-03T14:12:07.163,20.314,1026.615,20.387,-110.620,-0.000,0.0,0.006,22.812
2026-03-03T14:12:07.655,20.817,1026.643,20.391,-110.846,-0.000,0.0,-0.023,22.796
2026-03-03T14:12:08.181,21.320,1026.658,20.396,-110.973,-0.000,0.0,-0.024,22.803
2026-03-03T14:12:08.661,21.823,1026.630,20.397,-110.744,-0.000,0.0,-0.017,22.784
2026-03-03T14:12:09.192,22.326,1026.688,20.405,-111.218,-0.000,0.0,-0.008,22.798
2026-03-03T14:12:09.666,22.829,1026.675,20.406,-111.112,-0.000,0.0,0.019,22.794
2026-03-03T14:12:10.171,23.332,1026.672,20.410,-111.083,-0.000,0.0,0.014,22.787
2026-03-03T14:12:10.674,23.836,1026.646,20.409,-110.876,-0.000,0.0,-0.014,22.803
2026-03-03T14:12:11.179,24.339,1026.647,20.402,-110.885,-0.000,0.0,-0.014,22.791
2026-03-03T14:12:11.680,24.842,1026.716,20.414,-111.447,-0.000,0.0,0.003,22.782
2026-03-03T14:12:12.184,25.345,1026.699,20.400,-111.307,-0.000,0.0,-0.017,22.807
2026-03-03T14:12:12.689,25.848,1026.721,20.407,-111.494,-0.000,0.0,-0.012,22.805
2026-03-03T14:12:13.190,26.351,1026.706,20.413,-111.370,-0.000,0.0,-0.018,22.812
2026-03-03T14:12:13.712,26.854,1026.717,20.421,-111.461,-0.000,0.0,0.004,22.784
2026-03-03T14:12:14.196,27.357,1026.748,20.427,-111.711,-0.000,0.0,-0.011,22.794
2026-03-03T14:12:14.728,27.860,1026.742,20.421,-111.661,-0.000,0.0,-0.001,22.798
2026-03-03T14:12:15.201,28.363,1026.754,20.429,-111.766,-0.000,0.0,0.004,22.794
2026-03-03T14:12:15.704,28.866,1026.756,20.445,-111.779,-0.000,0.0,0.005,22.791
2026-03-03T14:12:16.206,29.369,1026.779,20.446,-111.972,-0.000,0.0,0.005,22.803
2026-03-03T14:12:16.713,29.872,1026.757,20.454,-111.787,-0.000,0.0,-0.035,22.798
2026-03-03T14:12:17.213,30.375,1026.766,20.447,-111.865,-0.000,0.0,-0.009,22.784
2026-03-03T14:12:17.717,30.878,1026.782,20.448,-111.997,-0.000,0.0,-0.001,22.794
2026-03-03T14:12:18.219,31.381,1026.779,20.440,-111.968,-0.000,0.0,-0.012,22.794
2026-03-03T14:12:18.722,31.884,1026.757,20.439,-111.790,-0.000,0.0,-0.009,22.791
2026-03-03T14:12:19.233,32.388,1026.747,20.443,-111.701,-0.000,0.0,-0.003,22.819
2026-03-03T14:12:19.729,32.891,1026.759,20.455,-111.804,-0.000,0.0,-0.004,22.810
2026-03-03T14:12:20.239,33.394,1026.745,20.457,-111.690,-0.000,0.0,-0.024,22.810
2026-03-03T14:12:20.735,33.897,1026.750,20.453,-111.726,-0.000,0.0,-0.006,22.800
2026-03-03T14:12:21.263,34.400,1026.744,20.452,-111.678,-0.000,0.0,-0.010,22.800
2026-03-03T14:12:21.742,34.903,1026.740,20.459,-111.646,-0.000,0.0,0.012,22.787
2026-03-03T14:12:22.244,35.406,1026.739,20.458,-111.637,-0.000,0.0,-0.006,22.805
2026-03-03T14:12:22.747,35.908,1026.731,20.467,-111.575,-0.000,0.0,0.004,22.812
2026-03-03T14:12:23.254,36.413,1026.730,20.458,-111.568,-0.000,0.0,-0.007,22.784
2026-03-03T14:12:23.745,36.908,1026.718,20.459,-111.468,-0.000,0.0,0.006,22.796
2026-03-03T14:12:24.246,37.408,1026.721,20.472,-111.487,-0.000,0.0,-0.001,22.819
2026-03-03T14:12:24.746,37.908,1026.715,20.479,-111.440,-0.000,0.0,-0.021,22.789
2026-03-03T14:12:25.247,38.408,1026.715,20.483,-111.443,-0.000,0.0,-0.033,22.814
2026-03-03T14:12:25.761,38.908,1026.699,20.478,-111.309,-0.000,0.0,0.010,22.803
2026-03-03T14:12:26.246,39.408,1026.694,20.485,-111.268,-0.000,0.0,0.008,22.784
2026-03-03T14:12:26.776,39.908,1026.697,20.493,-111.291,-0.000,0.0,-0.037,22.807
2026-03-03T14:12:27.245,40.408,1026.686,20.486,-111.201,-0.000,0.0,0.012,22.798
2026-03-03T14:12:27.746,40.908,1026.688,20.489,-111.218,-0.000,0.0,-0.003,22.796
2026-03-03T14:12:28.246,41.408,1026.678,20.488,-111.140,-0.000,0.0,-0.014,22.791
2026-03-03T14:12:28.745,41.908,1026.683,20.494,-111.177,-0.000,0.0,0.027,22.794
2026-03-03T14:12:29.245,42.408,1026.674,20.503,-111.107,-0.000,0.0,-0.018,22.807
2026-03-03T14:12:29.749,42.908,1026.661,20.489,-110.996,-0.000,0.0,0.017,22.798
2026-03-03T14:12:30.259,43.408,1026.657,20.495,-110.962,-0.000,0.0,-0.027,22.791
2026-03-03T14:12:30.745,43.908,1026.655,20.512,-110.946,-0.000,0.0,-0.020,22.789
2026-03-03T14:12:31.284,44.408,1026.643,20.500,-110.851,-0.000,0.0,-0.030,22.791
2026-03-03T14:12:31.745,44.908,1026.641,20.509,-110.828,-0.000,0.0,0.018,22.780
2026-03-03T14:12:32.245,45.408,1026.632,20.519,-110.760,-0.000,0.0,-0.010,22.796
2026-03-03T14:12:32.745,45.908,1026.624,20.518,-110.690,-0.000,0.0,0.010,22.780
2026-03-03T14:12:33.248,46.408,1026.621,20.522,-110.669,-0.000,0.0,-0.018,22.798
2026-03-03T14:12:33.745,46.908,1026.614,20.521,-110.608,-0.000,0.0,-0.023,22.791
2026-03-03T14:12:34.248,47.408,1026.610,20.522,-110.578,-0.000,0.0,0.024,22.789
2026-03-03T14:12:34.750,47.908,1026.604,20.515,-110.527,-0.000,0.0,-0.009,22.791
2026-03-03T14:12:35.246,48.408,1026.606,20.527,-110.544,-0.000,0.0,-0.034,22.800
2026-03-03T14:12:35.747,48.908,1026.596,20.526,-110.458,-0.000,0.0,0.015,22.782
2026-03-03T14:12:36.247,49.408,1026.542,20.534,-110.020,-0.000,0.0,-0.010,22.791
2026-03-03T14:12:36.779,49.908,1026.446,20.529,-109.226,-0.000,0.0,-0.029,22.791
2026-03-03T14:12:37.245,50.408,1026.470,20.534,-109.422,-0.000,0.0,-0.001,22.803
2026-03-03T14:12:37.748,50.908,1026.496,20.530,-109.641,-0.000,0.0,0.036,22.787
2026-03-03T14:12:38.245,51.408,1026.505,20.529,-109.710,-0.000,0.0,-0.011,22.798
2026-03-03T14:12:38.745,51.908,1026.518,20.535,-109.822,-0.000,0.0,-0.003,22.789
2026-03-03T14:12:39.247,52.409,1026.595,20.539,-110.454,-0.000,0.0,0.017,22.798
2026-03-03T14:12:39.753,52.913,1026.665,20.533,-111.032,-0.000,0.0,-0.003,22.800
2026-03-03T14:12:40.255,53.416,1026.689,20.539,-111.228,-0.000,0.0,0.011,22.782
2026-03-03T14:12:40.757,53.919,1026.670,20.549,-111.068,-0.000,0.0,0.004,22.791
2026-03-03T14:12:41.265,54.422,1026.695,20.555,-111.273,-0.000,0.0,-0.045,22.805
2026-03-03T14:12:41.765,54.925,1026.656,20.559,-110.954,-0.000,0.0,-0.014,22.787
2026-03-03T14:12:42.281,55.428,1026.589,20.558,-110.408,-0.000,0.0,0.007,22.789
2026-03-03T14:12:42.768,55.931,1026.682,20.557,-111.174,-0.000,0.0,0.003,22.803
2026-03-03T14:12:43.273,56.434,1026.676,20.557,-111.121,-0.000,0.0,0.024,22.796
2026-03-03T14:12:43.775,56.937,1026.634,20.549,-110.777,-0.000,0.0,-0.002,22.791
2026-03-03T14:12:44.280,57.440,1026.665,20.557,-111.028,-0.000,0.0,0.002,22.778
2026-03-03T14:12:44.780,57.943,1026.662,20.567,-111.006,-0.000,0.0,0.004,22.794
2026-03-03T14:12:45.283,58.446,1026.599,20.571,-110.487,-0.000,0.0,0.025,22.791
2026-03-03T14:12:45.786,58.949,1026.550,20.561,-110.081,-0.000,0.0,0.013,22.780
