rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T14:58:40.589,64.713,1025.186,25.994,-98.844,9.960,22.4,-0.014,22.670
2026-03-03T14:58:41.086,65.208,1025.215,25.991,-99.088,9.960,22.4,0.028,22.663
2026-03-03T14:58:41.585,65.708,1025.288,25.996,-99.684,9.960,22.4,0.007,22.682
2026-03-03T14:58:42.119,66.208,1025.219,26.010,-99.120,9.960,22.4,0.008,22.670
2026-03-03T14:58:42.583,66.708,1025.251,26.010,-99.381,9.960,22.4,0.001,22.675
2026-03-03T14:58:43.087,67.208,1025.016,26.017,-97.448,9.960,22.4,-0.012,22.668
2026-03-03T14:58:43.586,67.708,1025.094,26.029,-98.089,9.960,22.4,-0.018,22.684
2026-03-03T14:58:44.085,68.208,1025.299,26.019,-99.781,9.960,22.4,0.032,22.640
2026-03-03T14:58:44.583,68.708,1025.283,26.026,-99.647,9.960,22.4,0.008,22.670
2026-03-03T14:58:45.086,69.208,1025.136,26.018,-98.433,9.960,22.4,0.014,22.679
2026-03-03T14:58:45.587,69.708,1025.177,26.026,-98.772,9.960,22.4,0.014,22.656
2026-03-03T14:58:46.083,70.208,1025.183,26.020,-98.820,9.960,22.4,-0.015,22.654
2026-03-03T14:58:46.604,70.708,1025.312,26.016,-99.885,9.960,22.4,-0.004,22.688
2026-03-03T14:58:47.085,71.208,1025.302,26.020,-99.804,9.960,22.4,0.016,22.663
2026-03-03T14:58:47.589,71.708,1025.311,26.023,-99.876,9.960,22.4,-0.000,22.679
2026-03-03T14:58:48.084,72.208,1025.305,26.028,-99.826,9.960,22.4,-0.017,22.686
2026-03-03T14:58:48.585,72.708,1025.323,26.031,-99.974,9.960,22.4,0.007,22.668
2026-03-03T14:58:49.083,73.208,1025.415,26.033,-100.730,9.960,22.4,-0.013,22.684
2026-03-03T14:58:49.583,73.708,1025.409,26.031,-100.682,9.960,22.4,0.017,22.659
2026-03-03T14:58:50.083,74.208,1025.393,26.034,-100.553,9.960,22.4,0.041,22.654
2026-03-03T14:58:50.584,74.708,1025.486,26.040,-101.320,9.960,22.4,-0.011,22.677
2026-03-03T14:58:51.085,75.208,1025.458,26.038,-101.088,9.960,22.4,-0.004,22.670
2026-03-03T14:58:51.587,75.711,1025.458,26.039,-101.088,9.960,22.4,0.011,22.666
2026-03-03T14:58:52.092,76.216,1025.556,26.043,-101.898,9.960,22.4,0.002,22.666
2026-03-03T14:58:52.586,76.711,1025.537,26.050,-101.736,9.960,22.4,-0.006,22.670
2026-03-03T14:58:53.087,77.211,1025.519,26.046,-101.594,9.960,22.4,0.006,22.675
2026-03-03T14:58:53.586,77.711,1025.544,26.060,-101.799,9.960,22.4,0.000,22.659
2026-03-03T14:58:54.086,78.211,1025.491,26.065,-101.364,9.960,22.4,0.004,22.677
2026-03-03T14:58:54.596,78.711,1025.630,26.065,-102.502,9.960,22.4,-0.013,22.659
2026-03-03T14:58:55.087,79.211,1025.588,26.072,-102.162,9.960,22.4,0.008,22.668
2026-03-03T14:58:55.602,79.711,1025.504,26.070,-101.468,9.960,22.4,-0.020,22.672
2026-03-03T14:58:56.086,80.211,1025.639,26.069,-102.581,9.960,22.4,0.013,22.672
2026-03-03T14:58:56.587,80.711,1025.603,26.086,-102.280,9.960,22.4,-0.008,22.675
2026-03-03T14:58:57.086,81.211,1025.545,26.091,-101.809,9.960,22.4,-0.043,22.693
2026-03-03T14:58:57.587,81.711,1025.629,26.085,-102.496,9.960,22.4,-0.010,22.670
2026-03-03T14:58:58.087,82.211,1025.637,26.084,-102.563,9.960,22.4,0.001,22.675
2026-03-03T14:58:58.590,82.711,1025.652,26.077,-102.689,9.960,22.4,0.028,22.677
2026-03-03T14:58:59.107,83.211,1025.648,26.074,-102.654,9.960,22.4,0.004,22.677
2026-03-03T14:58:59.588,83.711,1025.669,26.084,-102.824,9.960,22.4,-0.016,22.686
2026-03-03T14:59:00.088,84.211,1025.659,26.077,-102.742,9.960,22.4,0.017,22.661
2026-03-03T14:59:00.588,84.711,1025.636,26.091,-102.554,9.960,22.4,0.007,22.670
2026-03-03T14:59:01.089,85.211,1025.648,26.088,-102.651,9.960,22.4,-0.003,22.656
2026-03-03T14:59:01.586,85.711,1025.703,26.089,-103.106,9.960,22.4,0.001,22.679
2026-03-03T14:59:02.090,86.211,1025.676,26.101,-102.885,9.960,22.4,-0.009,22.656
2026-03-03T14:59:02.589,86.713,1025.723,26.098,-103.274,9.960,22.4,0.025,22.672
2026-03-03T14:59:03.093,87.217,1025.732,26.108,-103.343,9.960,22.4,0.002,22.675
2026-03-03T14:59:03.602,87.722,1025.713,26.117,-103.191,9.960,22.4,-0.022,22.659
2026-03-03T14:59:04.093,88.217,1025.709,26.110,-103.153,9.960,22.4,-0.006,22.675
2026-03-03T14:59:04.620,88.717,1025.733,26.134,-103.358,9.960,22.4,-0.002,22.679
2026-03-03T14:59:05.095,89.217,1025.713,26.136,-103.191,9.960,22.4,-0.015,22.670
2026-03-03T14:59:05.592,89.717,1025.713,26.134,-103.190,9.960,22.4,0.008,22.675
2026-03-03T14:59:06.092,90.217,1025.736,26.143,-103.381,9.960,22.4,0.000,22.670
2026-03-03T14:59:06.592,90.717,1025.715,26.140,-103.209,9.960,22.4,0.010,22.670
2026-03-03T14:59:07.092,91.217,1025.698,26.144,-103.067,9.960,22.4,-0.002,22.668
2026-03-03T14:59:07.593,91.717,1025.703,26.146,-103.106,9.960,22.4,-0.004,22.688
2026-03-03T14:59:08.092,92.217,1025.723,26.156,-103.268,9.960,22.4,0.023,22.677
2026-03-03T14:59:08.592,92.717,1025.699,26.156,-103.076,9.960,22.4,0.009,22.682
2026-03-03T14:59:09.100,93.217,1025.695,26.152,-103.043,9.960,22.4,-0.022,22.686
2026-03-03T14:59:09.592,93.717,1025.707,26.150,-103.140,9.960,22.4,-0.003,22.684
2026-03-03T14:59:10.093,94.217,1025.710,26.158,-103.162,9.960,22.4,0.016,22.668
2026-03-03T14:59:10.592,94.717,1025.699,26.162,-103.073,9.960,22.4,-0.006,22.682
2026-03-03T14:59:11.093,95.217,1025.703,26.163,-103.105,9.960,22.4,0.025,22.661
2026-03-03T14:59:11.591,95.717,1025.688,26.159,-102.979,9.960,22.4,0.009,22.659
2026-03-03T14:59:12.092,96.217,1025.687,26.160,-102.971,9.960,22.4,0.011,22.682
2026-03-03T14:59:12.602,96.717,1025.661,26.160,-102.764,9.960,22.4,0.005,22.666
2026-03-03T14:59:13.093,97.217,1025.677,26.167,-102.893,9.960,22.4,0.013,22.672
2026-03-03T14:59:13.611,97.717,1025.681,26.191,-102.927,9.960,22.4,-0.001,22.670
2026-03-03T14:59:14.095,98.219,1025.677,26.186,-102.893,9.960,22.4,-0.020,22.661
2026-03-03T14:59:14.601,98.723,1025.671,26.188,-102.841,9.960,22.4,0.010,22.672
2026-03-03T14:59:15.104,99.228,1025.672,26.198,-102.850,9.960,22.4,0.010,22.672
2026-03-03T14:59:15.599,99.723,1025.649,26.182,-102.660,9.960,22.4,-0.020,22.668
2026-03-03T14:59:16.098,100.223,1025.655,26.184,-102.715,9.960,22.4,-0.026,22.661
2026-03-03T14:59:16.597,100.723,1025.645,26.189,-102.626,9.960,22.4,-0.021,22.668
2026-03-03T14:59:17.110,101.223,1025.654,26.188,-102.703,9.960,22.4,0.013,22.670
2026-03-03T14:59:17.599,101.723,1025.637,26.184,-102.561,9.960,22.4,-0.023,22.670
2026-03-03T14:59:18.122,102.223,1025.636,26.202,-102.553,9.960,22.4,-0.042,22.677
2026-03-03T14:59:18.597,102.723,1025.629,26.200,-102.498,9.960,22.4,0.011,22.677
2026-03-03T14:59:19.098,103.223,1025.619,26.194,-102.415,9.960,22.4,0.000,22.659
2026-03-03T14:59:19.599,103.723,1025.616,26.193,-102.392,9.960,22.4,0.016,22.666
2026-03-03T14:59:20.099,104.223,1025.622,26.205,-102.439,9.960,22.4,0.005,22.654
2026-03-03T14:59:20.617,104.723,1025.616,26.210,-102.390,9.960,22.4,-0.006,22.666
2026-03-03T14:59:21.098,105.223,1025.614,26.213,-102.377,9.960,22.4,0.002,22.670
2026-03-03T14:59:21.598,105.723,1025.609,26.213,-102.332,9.960,22.4,0.029,22.675
2026-03-03T14:59:22.098,106.223,1025.618,26.237,-102.404,9.960,22.4,-0.008,22.666
2026-03-03T14:59:22.598,106.723,1025.604,26.222,-102.291,9.960,22.4,-0.018,22.672
2026-03-03T14:59:23.098,107.223,1025.608,26.229,-102.321,9.960,22.4,-0.013,22.672
2026-03-03T14:59:23.598,107.723,1025.605,26.249,-102.299,9.960,22.4,-0.027,22.672
2026-03-03T14:59:24.098,108.223,1025.605,26.252,-102.301,9.960,22.4,0.014,22.670
2026-03-03T14:59:24.597,108.723,1025.608,26.240,-102.323,9.960,22.4,0.008,22.679
2026-03-03T14:59:25.098,109.223,1025.602,26.228,-102.274,9.960,22.4,0.024,22.668
2026-03-03T14:59:25.599,109.723,1025.598,26.237,-102.243,9.960,22.4,-0.001,22.663
2026-03-03T14:59:26.116,110.226,1025.604,26.247,-102.290,9.960,22.4,0.003,22.675
2026-03-03T14:59:26.607,110.731,1025.602,26.240,-102.276,9.960,22.4,0.006,22.675
2026-03-03T14:59:27.102,111.226,1025.602,26.238,-102.275,9.960,22.4,-0.020,22.647
2026-03-03T14:59:27.601,111.726,1025.604,26.245,-102.288,9.960,22.4,-0.010,22.677
2026-03-03T14:59:28.102,112.226,1025.601,26.238,-102.267,9.960,22.4,0.005,22.663
2026-03-03T14:59:28.600,112.726,1025.605,26.245,-102.296,9.960,22.4,0.001,22.663
2026-03-03T14:59:29.102,113.226,1025.604,26.242,-102.293,9.960,22.4,0.005,22.682
2026-03-03T14:59:29.604,113.726,1025.603,26.258,-102.283,9.960,22.4,0.028,22.659
2026-03-03T14:59:30.102,114.226,1025.600,26.254,-102.258,9.960,22.4,0.016,22.684
2026-03-03T14:59:30.602,114.726,1025.601,26.260,-102.270,9.960,22.4,0.021,22.668
2026-03-03T14:59:31.101,115.226,1025.605,26.262,-102.302,9.960,22.4,-0.017,22.663
2026-03-03T14:59:31.601,115.726,1025.602,26.266,-102.275,9.960,22.4,0.014,22.663
2026-03-03T14:59:32.101,116.226,1025.594,26.275,-102.213,9.960,22.4,-0.005,22.654
2026-03-03T14:59:32.601,116.726,1025.597,26.277,-102.230,9.960,22.4,-0.025,22.698
2026-03-03T14:59:33.101,117.226,1025.593,26.269,-102.201,9.960,22.4,-0.007,22.679
2026-03-03T14:59:33.602,117.726,1025.598,26.268,-102.238,9.960,22.4,-0.010,22.645
2026-03-03T14:59:34.112,118.226,1025.599,26.277,-102.253,9.960,22.4,0.019,22.643
2026-03-03T14:59:34.602,118.726,1025.600,26.290,-102.256,9.960,22.4,-0.007,22.682
2026-03-03T14:59:35.101,119.226,1025.604,26.298,-102.293,9.960,22.4,0.000,22.659
2026-03-03T14:59:35.601,119.726,1025.600,26.290,-102.256,9.960,22.4,-0.027,22.686
2026-03-03T14:59:36.103,120.226,1025.597,26.286,-102.237,9.960,22.4,0.015,22.663
2026-03-03T14:59:36.601,120.726,1025.600,26.299,-102.255,9.960,22.4,0.014,22.668
2026-03-03T14:59:37.102,121.226,1025.599,26.296,-102.253,9.960,22.4,-0.030,22.672
2026-03-03T14:59:37.605,121.729,1025.601,26.307,-102.270,9.960,22.4,0.020,22.670
2026-03-03T14:59:38.110,122.234,1025.599,26.298,-102.247,9.960,22.4,0.006,22.670
2026-03-03T14:59:38.622,122.729,1025.602,26.308,-102.278,9.960,22.4,0.015,22.675
2026-03-03T14:59:39.103,123.229,1025.604,26.310,-102.287,9.960,22.4,-0.012,22.666
2026-03-03T14:59:39.603,123.729,1025.600,26.314,-102.260,9.960,22.4,0.014,22.668
2026-03-03T14:59:40.103,124.229,1025.601,26.309,-102.264,9.960,22.4,0.009,22.672
2026-03-03T14:59:40.603,124.729,1025.596,26.322,-102.229,9.960,22.4,0.032,22.668
2026-03-03T14:59:41.103,125.229,1025.592,26.322,-102.190,9.960,22.4,0.007,22.675
2026-03-03T14:59:41.604,125.729,1025.588,26.317,-102.156,9.960,22.4,-0.012,22.677
2026-03-03T14:59:42.123,126.229,1025.590,26.320,-102.174,9.960,22.4,-0.030,22.677
2026-03-03T14:59:42.604,126.729,1025.596,26.327,-102.226,9.960,22.4,0.034,22.661
2026-03-03T14:59:43.105,127.229,1025.597,26.324,-102.230,9.960,22.4,0.039,22.670
2026-03-03T14:59:43.604,127.729,1025.599,26.313,-102.252,9.960,22.4,-0.004,22.670
2026-03-03T14:59:44.105,128.229,1025.600,26.314,-102.260,9.960,22.4,-0.000,22.663
2026-03-03T14:59:44.603,128.729,1025.599,26.341,-102.252,9.960,22.4,-0.026,22.684
2026-03-03T14:59:45.105,129.229,1025.597,26.325,-102.231,9.960,22.4,0.010,22.666
2026-03-03T14:59:45.604,129.729,1025.598,26.316,-102.239,9.960,22.4,0.009,22.670
2026-03-03T14:59:46.105,130.229,1025.595,26.322,-102.221,9.960,22.4,0.027,22.661
2026-03-03T14:59:46.624,130.729,1025.600,26.339,-102.258,9.960,22.4,-0.011,22.645
2026-03-03T14:59:47.104,131.229,1025.599,26.343,-102.253,9.960,22.4,-0.011,22.679
2026-03-03T14:59:47.605,131.729,1025.600,26.340,-102.258,9.960,22.4,0.013,22.686
2026-03-03T14:59:48.104,132.229,1025.595,26.343,-102.215,9.960,22.4,0.032,22.672
2026-03-03T14:59:48.606,132.730,1025.598,26.340,-102.243,9.960,22.4,-0.006,22.663
2026-03-03T14:59:49.109,133.234,1025.595,26.336,-102.217,9.960,22.4,0.018,22.675
2026-03-03T14:59:49.616,133.739,1025.599,26.342,-102.252,9.960,22.4,-0.019,22.663
2026-03-03T14:59:50.110,134.234,1025.598,26.352,-102.238,9.960,22.4,0.036,22.679
2026-03-03T14:59:50.609,134.734,1025.598,26.350,-102.243,9.960,22.4,-0.007,22.677
2026-03-03T14:59:51.138,135.234,1025.595,26.353,-102.216,9.960,22.4,-0.014,22.666
2026-03-03T14:59:51.609,135.734,1025.599,26.356,-102.249,9.960,22.4,0.005,22.677
2026-03-03T14:59:52.109,136.234,1025.594,26.357,-102.211,9.960,22.4,0.035,22.670
2026-03-03T14:59:52.608,136.734,1025.595,26.360,-102.214,9.960,22.4,-0.012,22.666
2026-03-03T14:59:53.110,137.234,1025.588,26.364,-102.156,9.960,22.4,-0.002,22.670
2026-03-03T14:59:53.609,137.734,1025.594,26.368,-102.205,9.960,22.4,0.007,22.672
2026-03-03T14:59:54.110,138.234,1025.585,26.352,-102.139,9.960,22.4,-0.011,22.661
2026-03-03T14:59:54.614,138.734,1025.594,26.360,-102.206,9.960,22.4,-0.019,22.659
2026-03-03T14:59:55.109,139.234,1025.590,26.371,-102.177,9.960,22.4,-0.020,22.661
2026-03-03T14:59:55.609,139.734,1025.595,26.374,-102.218,9.960,22.4,0.004,22.675
2026-03-03T14:59:56.108,140.234,1025.591,26.366,-102.188,9.960,22.4,-0.023,22.666
2026-03-03T14:59:56.609,140.734,1025.594,26.375,-102.211,9.960,22.4,0.029,22.672
2026-03-03T14:59:57.108,141.234,1025.594,26.377,-102.205,9.960,22.4,-0.004,22.677
2026-03-03T14:59:57.609,141.734,1025.589,26.384,-102.172,9.960,22.4,0.017,22.663
2026-03-03T14:59:58.113,142.234,1025.596,26.403,-102.226,9.960,22.4,-0.005,22.672
2026-03-03T14:59:58.609,142.734,1025.596,26.401,-102.224,9.960,22.4,0.015,22.672
2026-03-03T14:59:59.123,143.234,1025.596,26.393,-102.226,9.960,22.4,0.006,22.668
2026-03-03T14:59:59.610,143.734,1025.594,26.397,-102.206,9.960,22.4,0.015,22.643
2026-03-03T15:00:00.114,144.239,1025.593,26.397,-102.199,9.960,22.4,-0.031,22.668
2026-03-03T15:00:00.609,144.734,1025.598,26.407,-102.245,9.960,22.4,-0.034,22.661
2026-03-03T15:00:01.109,145.234,1025.596,26.421,-102.226,9.960,22.4,-0.007,22.677
2026-03-03T15:00:01.608,145.734,1025.597,26.400,-102.231,9.960,22.4,0.005,22.668
2026-03-03T15:00:02.112,146.234,1025.594,26.407,-102.206,9.960,22.4,-0.002,22.684
2026-03-03T15:00:02.608,146.734,1025.593,26.413,-102.204,9.960,22.4,-0.041,22.677
2026-03-03T15:00:03.111,147.234,1025.594,26.409,-102.208,9.960,22.4,-0.013,22.656
2026-03-03T15:00:03.609,147.734,1025.589,26.402,-102.164,9.960,22.4,0.020,22.647
2026-03-03T15:00:04.108,148.234,1025.594,26.408,-102.208,9.960,22.4,-0.001,22.661
2026-03-03T15:00:04.609,148.734,1025.593,26.407,-102.199,9.960,22.4,0.011,22.661
2026-03-03T15:00:05.108,149.234,1025.597,26.419,-102.231,9.960,22.4,-0.008,22.666
2026-03-03T15:00:05.609,149.734,1025.595,26.434,-102.221,9.960,22.4,-0.016,22.666
2026-03-03T15:00:06.108,150.234,1025.591,26.416,-102.183,9.960,22.4,0.019,22.675
2026-03-03T15:00:06.609,150.734,1025.596,26.417,-102.222,9.960,22.4,0.002,22.691
