rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T13:12:39.769,5.274,1027.327,13.936,-116.480,-0.000,0.0,0.010,22.919
2026-03-03T13:12:40.259,5.765,1027.486,13.932,-117.785,0.001,0.0,0.012,22.928
2026-03-03T13:12:40.761,6.265,1027.297,13.945,-116.234,0.002,0.0,-0.011,22.919
2026-03-03T13:12:41.262,6.765,1027.484,13.945,-117.772,0.002,0.0,-0.004,22.935
2026-03-03T13:12:41.762,7.265,1027.400,13.949,-117.079,0.002,0.0,0.036,22.933
2026-03-03T13:12:42.275,7.765,1027.564,13.958,-118.426,0.002,0.0,0.036,22.921
2026-03-03T13:12:42.760,8.265,1027.441,13.951,-117.418,0.002,0.0,0.003,22.912
2026-03-03T13:12:43.261,8.765,1027.409,13.962,-117.152,0.002,0.0,-0.024,22.926
2026-03-03T13:12:43.760,9.265,1027.333,13.971,-116.524,0.002,0.0,0.013,22.931
2026-03-03T13:12:44.261,9.765,1027.404,13.955,-117.108,0.002,0.0,0.026,22.949
2026-03-03T13:12:44.759,10.265,1027.482,13.981,-117.756,0.002,0.0,-0.002,22.928
2026-03-03T13:12:45.259,10.765,1027.403,13.984,-117.100,0.002,0.0,-0.030,22.935
2026-03-03T13:12:45.759,11.265,1027.354,13.996,-116.698,0.002,0.0,0.019,22.921
2026-03-03T13:12:46.261,11.765,1027.481,13.987,-117.745,0.002,0.0,-0.017,22.926
2026-03-03T13:12:46.760,12.265,1027.296,14.002,-116.221,0.002,0.0,-0.028,22.928
2026-03-03T13:12:47.259,12.765,1027.538,14.005,-118.212,0.002,0.0,0.002,22.926
2026-03-03T13:12:47.761,13.265,1027.468,14.007,-117.641,0.002,0.0,-0.017,22.935
2026-03-03T13:12:48.260,13.765,1027.463,14.004,-117.600,0.002,0.0,-0.029,22.921
2026-03-03T13:12:48.760,14.265,1027.339,14.015,-116.576,0.002,0.0,-0.013,22.912
2026-03-03T13:12:49.260,14.765,1027.522,14.012,-118.080,0.002,0.0,-0.002,22.928
2026-03-03T13:12:49.761,15.265,1027.476,14.026,-117.702,0.002,0.0,-0.008,22.940
2026-03-03T13:12:50.262,15.768,1027.373,14.035,-116.859,0.002,0.0,-0.010,22.912
2026-03-03T13:12:50.767,16.272,1027.349,14.039,-116.663,0.002,0.0,0.021,22.931
2026-03-03T13:12:51.270,16.775,1027.424,14.044,-117.280,0.002,0.0,-0.033,22.903
2026-03-03T13:12:51.776,17.278,1027.464,14.054,-117.603,0.002,0.0,-0.025,22.944
2026-03-03T13:12:52.276,17.781,1027.459,14.041,-117.568,0.002,0.0,0.020,22.940
2026-03-03T13:12:52.779,18.284,1027.493,14.048,-117.843,0.002,0.0,0.014,22.917
2026-03-03T13:12:53.281,18.787,1027.231,14.049,-115.692,0.002,0.0,0.041,22.935
2026-03-03T13:12:53.784,19.290,1027.478,14.053,-117.717,0.002,0.0,0.039,22.912
2026-03-03T13:12:54.298,19.793,1027.543,14.067,-118.256,0.002,0.0,-0.012,22.926
2026-03-03T13:12:54.790,20.296,1027.417,14.075,-117.222,0.002,0.0,-0.025,22.937
2026-03-03T13:12:55.314,20.799,1027.424,14.082,-117.273,0.002,0.0,-0.011,22.931
2026-03-03T13:12:55.798,21.302,1027.433,14.083,-117.351,0.002,0.0,-0.012,22.931
2026-03-03T13:12:56.301,21.805,1027.279,14.082,-116.080,0.002,0.0,0.017,22.933
2026-03-03T13:12:56.802,22.308,1027.246,14.088,-115.816,0.002,0.0,-0.002,22.935
2026-03-03T13:12:57.309,22.811,1027.389,14.089,-116.988,0.002,0.0,-0.003,22.917
2026-03-03T13:12:57.808,23.314,1027.404,14.076,-117.115,0.002,0.0,0.006,22.924
2026-03-03T13:12:58.311,23.817,1027.422,14.097,-117.263,0.002,0.0,0.002,22.919
2026-03-03T13:12:58.815,24.320,1027.489,14.098,-117.814,0.002,0.0,0.027,22.951
2026-03-03T13:12:59.318,24.823,1027.396,14.102,-117.044,0.002,0.0,-0.004,22.944
2026-03-03T13:12:59.820,25.326,1027.442,14.101,-117.426,0.002,0.0,-0.017,22.942
2026-03-03T13:13:00.325,25.829,1027.346,14.119,-116.638,0.002,0.0,-0.022,22.926
2026-03-03T13:13:00.827,26.332,1027.489,14.136,-117.807,0.002,0.0,-0.039,22.924
2026-03-03T13:13:01.332,26.836,1027.457,14.126,-117.547,0.002,0.0,-0.011,22.926
2026-03-03T13:13:01.835,27.339,1027.407,14.138,-117.136,0.002,0.0,-0.013,22.953
2026-03-03T13:13:02.337,27.842,1027.481,14.140,-117.749,0.002,0.0,0.007,22.928
2026-03-03T13:13:02.842,28.345,1027.523,14.147,-118.092,0.002,0.0,0.022,22.912
2026-03-03T13:13:03.342,28.848,1027.318,14.156,-116.408,0.002,0.0,-0.015,22.933
2026-03-03T13:13:03.846,29.351,1027.377,14.153,-116.888,0.002,0.0,-0.020,22.935
2026-03-03T13:13:04.349,29.854,1027.457,14.140,-117.550,0.002,0.0,-0.002,22.928
2026-03-03T13:13:04.852,30.357,1027.489,14.141,-117.811,0.002,0.0,0.033,22.931
2026-03-03T13:13:05.354,30.860,1027.401,14.140,-117.083,0.002,0.0,0.029,22.940
2026-03-03T13:13:05.858,31.363,1027.425,14.160,-117.284,0.002,0.0,-0.004,22.921
2026-03-03T13:13:06.361,31.866,1027.318,14.167,-116.402,0.002,0.0,0.017,22.933
2026-03-03T13:13:06.865,32.370,1027.436,14.172,-117.378,0.002,0.0,0.003,22.921
2026-03-03T13:13:07.367,32.873,1027.335,14.175,-116.546,0.002,0.0,-0.032,22.931
2026-03-03T13:13:07.871,33.376,1027.321,14.180,-116.427,0.002,0.0,0.019,22.915
2026-03-03T13:13:08.373,33.879,1027.425,14.173,-117.287,0.002,0.0,-0.012,22.912
2026-03-03T13:13:08.877,34.382,1027.285,14.191,-116.131,0.002,0.0,0.001,22.921
2026-03-03T13:13:09.380,34.885,1027.506,14.174,-117.954,0.002,0.0,0.028,22.935
2026-03-03T13:13:09.883,35.388,1027.282,14.184,-116.110,0.002,0.0,-0.020,22.933
2026-03-03T13:13:10.393,35.891,1027.355,14.189,-116.711,0.002,0.0,-0.006,22.912
2026-03-03T13:13:10.890,36.394,1027.414,14.193,-117.196,0.002,0.0,0.019,22.931
2026-03-03T13:13:11.392,36.897,1027.511,14.199,-117.989,0.002,0.0,0.005,22.940
2026-03-03T13:13:11.894,37.400,1027.477,14.204,-117.710,0.002,0.0,-0.011,22.921
2026-03-03T13:13:12.398,37.903,1027.276,14.197,-116.059,0.002,0.0,-0.034,22.903
2026-03-03T13:13:12.900,38.406,1027.346,14.222,-116.638,0.002,0.0,0.006,22.921
2026-03-03T13:13:13.403,38.909,1027.469,14.217,-117.644,0.002,0.0,0.001,22.933
2026-03-03T13:13:13.907,39.413,1027.262,14.232,-115.942,0.002,0.0,-0.011,22.903
2026-03-03T13:13:14.411,39.916,1027.419,14.222,-117.235,0.002,0.0,0.014,22.931
2026-03-03T13:13:14.913,40.419,1027.341,14.224,-116.594,0.002,0.0,-0.019,22.935
2026-03-03T13:13:15.418,40.922,1027.359,14.236,-116.742,0.002,0.0,-0.012,22.917
2026-03-03T13:13:15.919,41.425,1027.510,14.234,-117.980,0.002,0.0,-0.024,22.928
2026-03-03T13:13:16.424,41.928,1027.383,14.233,-116.939,0.002,0.0,-0.007,22.933
2026-03-03T13:13:16.926,42.431,1027.508,14.246,-117.967,0.002,0.0,-0.013,22.917
2026-03-03T13:13:17.429,42.934,1027.368,14.250,-116.815,0.002,0.0,0.003,22.928
2026-03-03T13:13:17.934,43.437,1027.549,14.245,-118.303,0.002,0.0,-0.019,22.942
