rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T12:51:14.148,5.271,1028.096,14.710,-122.808,0.000,0.0,-0.035,22.960
2026-03-03T12:51:14.617,5.763,1028.089,14.714,-122.742,0.001,0.0,0.001,22.979
2026-03-03T12:51:15.117,6.263,1028.280,14.726,-124.319,0.001,0.0,-0.009,22.969
2026-03-03T12:51:15.617,6.763,1028.067,14.734,-122.568,0.001,0.0,0.009,22.956
2026-03-03T12:51:16.118,7.263,1027.922,14.745,-121.369,0.001,0.0,-0.009,22.983
2026-03-03T12:51:16.617,7.763,1028.027,14.747,-122.235,0.004,0.0,0.014,22.995
2026-03-03T12:51:17.118,8.263,1028.024,14.733,-122.208,0.005,0.0,-0.008,22.965
2026-03-03T12:51:17.622,8.763,1028.053,14.769,-122.451,0.005,0.0,0.002,22.979
2026-03-03T12:51:18.120,9.263,1028.065,14.754,-122.546,0.005,0.0,0.006,22.974
2026-03-03T12:51:18.655,9.763,1028.069,14.772,-122.584,0.005,0.0,-0.014,22.974
2026-03-03T12:51:19.117,10.263,1028.071,14.794,-122.595,0.005,0.0,0.013,22.976
2026-03-03T12:51:19.617,10.763,1028.069,14.788,-122.582,0.004,0.0,0.020,22.979
2026-03-03T12:51:20.117,11.263,1028.077,14.791,-122.645,0.005,0.0,0.017,22.965
2026-03-03T12:51:20.618,11.763,1028.056,14.782,-122.477,0.005,0.0,0.026,22.972
2026-03-03T12:51:21.117,12.263,1028.073,14.783,-122.617,0.005,0.0,-0.019,22.965
2026-03-03T12:51:21.618,12.763,1028.072,14.798,-122.605,0.005,0.0,-0.006,22.979
2026-03-03T12:51:22.117,13.263,1028.070,14.810,-122.592,0.005,0.0,0.005,22.974
2026-03-03T12:51:22.619,13.763,1028.070,14.807,-122.590,0.005,0.0,0.019,22.988
2026-03-03T12:51:23.118,14.263,1028.064,14.823,-122.542,0.005,0.0,0.023,22.976
2026-03-03T12:51:23.619,14.763,1028.083,14.843,-122.696,0.005,0.0,-0.031,22.969
2026-03-03T12:51:24.117,15.263,1028.076,14.845,-122.637,0.005,0.0,-0.012,22.969
2026-03-03T12:51:24.623,15.767,1028.055,14.827,-122.468,0.005,0.0,0.007,22.967
2026-03-03T12:51:25.132,16.272,1028.065,14.840,-122.548,0.005,0.0,-0.023,22.976
2026-03-03T12:51:25.623,16.767,1028.098,14.846,-122.821,0.005,0.0,0.005,22.990
2026-03-03T12:51:26.137,17.267,1028.120,14.847,-122.997,0.005,0.0,0.004,22.974
2026-03-03T12:51:26.622,17.767,1028.074,14.856,-122.622,0.005,0.0,0.010,22.972
2026-03-03T12:51:27.122,18.267,1028.079,14.849,-122.663,0.005,0.0,-0.042,22.960
2026-03-03T12:51:27.622,18.767,1028.073,14.850,-122.617,0.005,0.0,-0.010,22.960
2026-03-03T12:51:28.121,19.267,1028.056,14.864,-122.476,0.005,0.0,0.001,22.985
2026-03-03T12:51:28.620,19.767,1028.063,14.868,-122.533,0.005,0.0,0.006,22.949
2026-03-03T12:51:29.123,20.267,1028.075,14.875,-122.630,0.005,0.0,-0.001,22.974
2026-03-03T12:51:29.623,20.767,1028.081,14.889,-122.680,0.005,0.0,-0.011,22.974
2026-03-03T12:51:30.121,21.267,1028.102,14.884,-122.853,0.005,0.0,0.008,22.981
2026-03-03T12:51:30.633,21.767,1028.117,14.882,-122.980,0.005,0.0,-0.008,22.988
2026-03-03T12:51:31.121,22.267,1028.116,14.898,-122.970,0.005,0.0,0.016,22.956
2026-03-03T12:51:31.621,22.767,1028.115,14.903,-122.959,0.005,0.0,0.003,22.967
2026-03-03T12:51:32.121,23.267,1028.117,14.915,-122.977,0.005,0.0,0.017,22.988
2026-03-03T12:51:32.621,23.767,1028.115,14.904,-122.960,0.005,0.0,0.007,22.969
2026-03-03T12:51:33.122,24.267,1028.111,14.905,-122.930,0.005,0.0,0.009,22.983
2026-03-03T12:51:33.623,24.767,1028.116,14.913,-122.967,0.005,0.0,0.008,22.969
2026-03-03T12:51:34.121,25.267,1028.117,14.914,-122.975,0.005,0.0,0.002,22.965
2026-03-03T12:51:34.622,25.767,1028.118,14.926,-122.986,0.005,0.0,-0.029,22.985
2026-03-03T12:51:35.121,26.267,1028.115,14.922,-122.959,0.005,0.0,-0.015,22.999
2026-03-03T12:51:35.623,26.767,1028.113,14.934,-122.947,0.005,0.0,0.009,22.972
2026-03-03T12:51:36.127,27.267,1028.113,14.934,-122.946,0.005,0.0,-0.002,23.001
2026-03-03T12:51:36.622,27.767,1028.115,14.945,-122.963,0.005,0.0,-0.002,22.988
2026-03-03T12:51:37.130,28.267,1028.114,14.950,-122.952,0.005,0.0,0.010,22.974
2026-03-03T12:51:37.622,28.767,1028.112,14.960,-122.937,0.005,0.0,-0.012,22.985
2026-03-03T12:51:38.123,29.267,1028.114,14.978,-122.952,0.005,0.0,-0.003,22.979
2026-03-03T12:51:38.621,29.767,1028.115,14.970,-122.961,0.005,0.0,-0.004,22.974
2026-03-03T12:51:39.123,30.267,1028.119,14.978,-122.990,0.005,0.0,-0.006,22.976
2026-03-03T12:51:39.621,30.767,1028.112,14.967,-122.935,0.005,0.0,-0.029,22.967
2026-03-03T12:51:40.124,31.267,1028.114,14.987,-122.952,0.005,0.0,-0.019,22.972
2026-03-03T12:51:40.621,31.767,1028.112,14.979,-122.938,0.005,0.0,-0.026,22.965
2026-03-03T12:51:41.123,32.269,1028.114,14.996,-122.952,0.005,0.0,0.006,22.988
2026-03-03T12:51:41.629,32.772,1028.112,14.997,-122.937,0.005,0.0,-0.009,22.969
2026-03-03T12:51:42.130,33.275,1028.113,15.007,-122.945,0.005,0.0,0.015,22.979
2026-03-03T12:51:42.648,33.778,1028.113,15.006,-122.944,0.005,0.0,-0.002,22.969
2026-03-03T12:51:43.138,34.281,1028.112,15.010,-122.933,0.005,0.0,0.024,22.981
2026-03-03T12:51:43.655,34.784,1028.112,15.016,-122.938,0.005,0.0,0.004,22.981
2026-03-03T12:51:44.143,35.288,1028.108,15.010,-122.902,0.005,0.0,0.015,22.983
2026-03-03T12:51:44.647,35.791,1028.113,15.021,-122.942,0.005,0.0,-0.017,22.979
