rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T14:29:16.358,5.299,1025.874,22.835,-104.515,0.000,0.0,-0.010,22.759
2026-03-03T14:29:16.852,5.791,1025.945,22.832,-105.104,0.001,0.0,0.003,22.762
2026-03-03T14:29:17.350,6.291,1025.829,22.833,-104.145,0.001,0.0,0.021,22.759
2026-03-03T14:29:17.873,6.791,1025.837,22.848,-104.211,0.001,0.0,0.027,22.759
2026-03-03T14:29:18.349,7.291,1026.065,22.847,-106.092,0.001,0.0,0.003,22.757
2026-03-03T14:29:18.850,7.791,1025.825,22.843,-104.115,0.001,0.0,-0.052,22.750
2026-03-03T14:29:19.349,8.291,1025.883,22.851,-104.589,0.001,0.0,0.014,22.755
2026-03-03T14:29:19.852,8.791,1025.937,22.860,-105.035,0.001,0.0,0.038,22.746
2026-03-03T14:29:20.358,9.291,1025.935,22.860,-105.020,0.001,0.0,-0.007,22.755
2026-03-03T14:29:20.852,9.791,1025.973,22.871,-105.327,0.001,0.0,0.002,22.757
2026-03-03T14:29:21.352,10.291,1025.970,22.869,-105.303,0.001,0.0,0.059,22.762
2026-03-03T14:29:21.849,10.791,1026.026,22.876,-105.770,0.001,0.0,-0.036,22.762
2026-03-03T14:29:22.373,11.291,1026.016,22.862,-105.688,0.001,0.0,0.010,22.762
2026-03-03T14:29:22.850,11.791,1026.087,22.885,-106.268,0.001,0.0,-0.022,22.755
2026-03-03T14:29:23.352,12.291,1026.080,22.883,-106.212,0.001,0.0,-0.001,22.759
2026-03-03T14:29:23.849,12.791,1025.998,22.877,-105.541,0.001,0.0,0.025,22.757
2026-03-03T14:29:24.350,13.291,1026.043,22.879,-105.911,0.001,0.0,-0.027,22.757
2026-03-03T14:29:24.850,13.791,1026.117,22.874,-106.521,0.001,0.0,0.009,22.748
2026-03-03T14:29:25.349,14.291,1026.108,22.879,-106.441,0.001,0.0,0.023,22.748
2026-03-03T14:29:25.849,14.791,1026.202,22.882,-107.219,0.001,0.0,0.010,22.746
2026-03-03T14:29:26.353,15.291,1026.145,22.900,-106.749,0.001,0.0,-0.026,22.750
2026-03-03T14:29:26.856,15.796,1026.145,22.878,-106.747,0.001,0.0,0.013,22.757
2026-03-03T14:29:27.349,16.291,1026.184,22.882,-107.073,0.001,0.0,-0.032,22.757
2026-03-03T14:29:27.863,16.791,1026.247,22.890,-107.586,0.001,0.0,0.035,22.752
2026-03-03T14:29:28.350,17.291,1026.250,22.871,-107.609,0.001,0.0,0.008,22.727
2026-03-03T14:29:28.852,17.791,1026.251,22.884,-107.619,0.001,0.0,0.002,22.748
2026-03-03T14:29:29.349,18.291,1026.267,22.890,-107.755,0.001,0.0,0.010,22.768
2026-03-03T14:29:29.853,18.791,1026.313,22.890,-108.130,0.001,0.0,0.021,22.755
2026-03-03T14:29:30.356,19.291,1026.262,22.890,-107.708,0.001,0.0,-0.011,22.762
2026-03-03T14:29:30.851,19.791,1026.336,22.896,-108.319,0.001,0.0,-0.042,22.762
2026-03-03T14:29:31.357,20.291,1026.289,22.890,-107.931,0.001,0.0,-0.027,22.750
2026-03-03T14:29:31.849,20.791,1026.319,22.891,-108.178,0.001,0.0,0.008,22.771
2026-03-03T14:29:32.388,21.291,1026.313,22.892,-108.131,0.001,0.0,-0.001,22.766
2026-03-03T14:29:32.849,21.791,1026.313,22.908,-108.130,0.001,0.0,0.007,22.752
2026-03-03T14:29:33.349,22.291,1026.311,22.912,-108.118,0.001,0.0,0.003,22.784
2026-03-03T14:29:33.850,22.791,1026.328,22.901,-108.255,0.001,0.0,0.008,22.768
