rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T13:59:51.097,5.293,1026.902,18.106,-112.983,-0.000,0.0,-0.004,22.812
2026-03-03T13:59:51.568,5.785,1026.901,18.106,-112.974,-0.000,0.0,0.002,22.789
2026-03-03T13:59:52.069,6.285,1026.901,18.108,-112.976,-0.000,0.0,-0.034,22.823
2026-03-03T13:59:52.567,6.785,1026.897,18.105,-112.943,-0.000,0.0,-0.013,22.803
2026-03-03T13:59:53.068,7.285,1026.900,18.113,-112.965,-0.000,0.0,-0.042,22.835
2026-03-03T13:59:53.567,7.785,1026.900,18.121,-112.964,-0.000,0.0,0.010,22.830
2026-03-03T13:59:54.068,8.285,1026.895,18.116,-112.921,-0.000,0.0,-0.020,22.805
2026-03-03T13:59:54.567,8.785,1026.896,18.114,-112.927,-0.000,0.0,-0.018,22.823
2026-03-03T13:59:55.068,9.285,1026.894,18.118,-112.915,-0.000,0.0,-0.004,22.830
2026-03-03T13:59:55.567,9.785,1026.899,18.114,-112.958,-0.000,0.0,0.007,22.828
2026-03-03T13:59:56.068,10.285,1026.892,18.118,-112.900,-0.000,0.0,0.009,22.814
2026-03-03T13:59:56.577,10.785,1026.892,18.122,-112.895,-0.000,0.0,-0.020,22.812
2026-03-03T13:59:57.067,11.285,1026.893,18.133,-112.904,-0.000,0.0,-0.028,22.814
2026-03-03T13:59:57.584,11.785,1026.889,18.118,-112.877,-0.000,0.0,-0.006,22.819
2026-03-03T13:59:58.067,12.285,1026.891,18.110,-112.893,-0.000,0.0,0.000,22.814
2026-03-03T13:59:58.569,12.785,1026.893,18.139,-112.909,-0.000,0.0,-0.010,22.823
2026-03-03T13:59:59.067,13.285,1026.889,18.127,-112.876,-0.000,0.0,0.026,22.823
2026-03-03T13:59:59.567,13.785,1026.890,18.132,-112.881,-0.000,0.0,-0.002,22.821
2026-03-03T14:00:00.067,14.285,1026.887,18.134,-112.859,-0.000,0.0,-0.008,22.828
2026-03-03T14:00:00.568,14.785,1026.887,18.135,-112.860,-0.000,0.0,0.004,22.821
2026-03-03T14:00:01.067,15.285,1026.891,18.142,-112.888,-0.000,0.0,-0.019,22.823
2026-03-03T14:00:01.572,15.789,1026.888,18.148,-112.863,-0.000,0.0,0.017,22.812
2026-03-03T14:00:02.076,16.293,1026.886,18.133,-112.851,-0.000,0.0,-0.019,22.828
2026-03-03T14:00:02.570,16.788,1026.885,18.126,-112.838,-0.000,0.0,0.016,22.821
2026-03-03T14:00:03.076,17.288,1026.883,18.143,-112.821,-0.000,0.0,-0.016,22.830
2026-03-03T14:00:03.570,17.788,1026.886,18.148,-112.848,-0.000,0.0,0.007,22.846
2026-03-03T14:00:04.070,18.288,1026.889,18.155,-112.876,-0.000,0.0,-0.001,22.839
2026-03-03T14:00:04.570,18.788,1026.887,18.159,-112.858,-0.000,0.0,0.005,22.835
2026-03-03T14:00:05.071,19.288,1026.885,18.153,-112.844,-0.000,0.0,-0.011,22.823
2026-03-03T14:00:05.570,19.788,1026.885,18.151,-112.843,-0.000,0.0,0.019,22.835
2026-03-03T14:00:06.071,20.288,1026.885,18.144,-112.845,-0.000,0.0,0.017,22.832
2026-03-03T14:00:06.576,20.788,1026.886,18.160,-112.850,-0.000,0.0,-0.007,22.844
2026-03-03T14:00:07.071,21.288,1026.883,18.156,-112.824,-0.000,0.0,-0.026,22.816
2026-03-03T14:00:07.581,21.788,1026.886,18.158,-112.849,-0.000,0.0,-0.004,22.837
2026-03-03T14:00:08.071,22.288,1026.884,18.163,-112.829,-0.000,0.0,0.013,22.832
2026-03-03T14:00:08.573,22.788,1026.884,18.158,-112.833,-0.000,0.0,0.017,22.828
2026-03-03T14:00:09.070,23.288,1026.884,18.169,-112.835,-0.000,0.0,-0.000,22.832
2026-03-03T14:00:09.571,23.788,1026.885,18.178,-112.842,-0.000,0.0,0.005,22.837
2026-03-03T14:00:10.069,24.288,1026.888,18.179,-112.866,-0.000,0.0,-0.016,22.816
2026-03-03T14:00:10.571,24.788,1026.884,18.177,-112.833,-0.000,0.0,0.036,22.825
2026-03-03T14:00:11.070,25.288,1026.881,18.172,-112.806,-0.000,0.0,0.023,22.810
2026-03-03T14:00:11.571,25.788,1026.880,18.172,-112.799,-0.000,0.0,-0.024,22.816
2026-03-03T14:00:12.069,26.288,1026.875,18.172,-112.761,-0.000,0.0,-0.026,22.800
2026-03-03T14:00:12.570,26.788,1026.880,18.169,-112.804,-0.000,0.0,-0.009,22.825
2026-03-03T14:00:13.075,27.288,1026.893,18.174,-112.907,-0.000,0.0,-0.024,22.814
2026-03-03T14:00:13.572,27.788,1026.889,18.163,-112.875,-0.000,0.0,-0.014,22.835
2026-03-03T14:00:14.070,28.288,1026.911,18.162,-113.051,-0.000,0.0,0.002,22.835
2026-03-03T14:00:14.571,28.788,1026.932,18.185,-113.224,-0.000,0.0,0.001,22.830
2026-03-03T14:00:15.072,29.288,1026.919,18.171,-113.120,-0.000,0.0,-0.004,22.841
2026-03-03T14:00:15.569,29.788,1026.914,18.186,-113.078,-0.000,0.0,0.003,22.837
2026-03-03T14:00:16.071,30.288,1026.912,18.182,-113.060,-0.000,0.0,-0.016,22.821
2026-03-03T14:00:16.570,30.788,1026.914,18.187,-113.079,-0.000,0.0,-0.013,22.821
2026-03-03T14:00:17.072,31.288,1026.913,18.191,-113.075,-0.000,0.0,0.040,22.835
2026-03-03T14:00:17.571,31.788,1026.908,18.190,-113.029,-0.000,0.0,0.007,22.825
2026-03-03T14:00:18.074,32.291,1026.910,18.187,-113.049,-0.000,0.0,0.015,22.846
2026-03-03T14:00:18.580,32.794,1026.911,18.200,-113.052,-0.000,0.0,0.002,22.821
2026-03-03T14:00:19.079,33.297,1026.909,18.192,-113.038,-0.000,0.0,0.012,22.832
2026-03-03T14:00:19.594,33.800,1026.911,18.199,-113.051,-0.000,0.0,-0.010,22.807
2026-03-03T14:00:20.086,34.303,1026.910,18.199,-113.044,-0.000,0.0,0.000,22.835
2026-03-03T14:00:20.588,34.806,1026.907,18.188,-113.019,-0.000,0.0,0.043,22.814
2026-03-03T14:00:21.092,35.309,1026.909,18.199,-113.036,-0.000,0.0,-0.013,22.819
2026-03-03T14:00:21.594,35.812,1026.912,18.195,-113.063,-0.000,0.0,-0.041,22.846
2026-03-03T14:00:22.097,36.315,1026.909,18.192,-113.037,-0.000,0.0,-0.017,22.821
2026-03-03T14:00:22.600,36.818,1026.907,18.200,-113.021,-0.000,0.0,-0.010,22.825
2026-03-03T14:00:23.103,37.321,1026.907,18.204,-113.024,-0.000,0.0,0.013,22.796
2026-03-03T14:00:23.607,37.824,1026.905,18.193,-113.008,-0.000,0.0,-0.019,22.830
2026-03-03T14:00:24.109,38.327,1026.905,18.191,-113.006,-0.000,0.0,-0.006,22.814
2026-03-03T14:00:24.613,38.830,1026.906,18.211,-113.015,-0.000,0.0,0.000,22.839
2026-03-03T14:00:25.116,39.333,1026.905,18.194,-113.008,-0.000,0.0,-0.003,22.835
2026-03-03T14:00:25.619,39.835,1026.905,18.210,-113.007,-0.000,0.0,0.006,22.832
2026-03-03T14:00:26.134,40.339,1026.911,18.211,-113.053,-0.000,0.0,-0.004,22.839
2026-03-03T14:00:26.626,40.842,1026.906,18.210,-113.014,-0.000,0.0,-0.007,22.810
2026-03-03T14:00:27.139,41.344,1026.905,18.212,-113.008,-0.000,0.0,0.013,22.851
2026-03-03T14:00:27.630,41.848,1026.904,18.210,-112.999,-0.000,0.0,-0.032,22.812
2026-03-03T14:00:28.135,42.351,1026.903,18.206,-112.988,-0.000,0.0,0.006,22.830
2026-03-03T14:00:28.636,42.855,1026.904,18.219,-112.999,-0.000,0.0,0.001,22.835
2026-03-03T14:00:29.141,43.357,1026.902,18.218,-112.982,-0.000,0.0,0.026,22.823
2026-03-03T14:00:29.643,43.861,1026.906,18.220,-113.015,-0.000,0.0,-0.007,22.823
2026-03-03T14:00:30.148,44.364,1026.904,18.213,-113.001,-0.000,0.0,-0.003,22.830
2026-03-03T14:00:30.649,44.867,1026.904,18.223,-112.994,-0.000,0.0,-0.005,22.828
2026-03-03T14:00:31.151,45.370,1026.903,18.219,-112.991,-0.000,0.0,-0.005,22.832
2026-03-03T14:00:31.655,45.872,1026.901,18.219,-112.976,-0.000,0.0,0.011,22.835
2026-03-03T14:00:32.161,46.376,1026.905,18.235,-113.004,-0.000,0.0,-0.006,22.812
2026-03-03T14:00:32.661,46.879,1026.901,18.229,-112.969,-0.000,0.0,0.016,22.839
2026-03-03T14:00:33.164,47.382,1026.904,18.239,-112.999,-0.000,0.0,-0.007,22.810
2026-03-03T14:00:33.667,47.884,1026.902,18.229,-112.983,-0.000,0.0,0.017,22.825
2026-03-03T14:00:34.170,48.388,1026.898,18.221,-112.946,-0.000,0.0,0.004,22.832
2026-03-03T14:00:34.681,48.891,1026.896,18.231,-112.932,-0.000,0.0,-0.008,22.825
2026-03-03T14:00:35.178,49.394,1026.896,18.236,-112.935,-0.000,0.0,-0.007,22.825
2026-03-03T14:00:35.693,49.897,1026.895,18.233,-112.925,-0.000,0.0,0.031,22.800
2026-03-03T14:00:36.183,50.400,1026.901,18.235,-112.974,-0.000,0.0,0.013,22.830
