rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T14:50:22.232,34.797,1025.639,26.417,-102.583,-0.000,0.0,-0.003,22.693
2026-03-03T14:50:22.723,35.288,1025.638,26.432,-102.573,0.003,0.0,-0.018,22.693
2026-03-03T14:50:23.223,35.788,1025.635,26.425,-102.551,0.003,0.0,-0.006,22.693
2026-03-03T14:50:23.729,36.288,1025.638,26.411,-102.571,0.003,0.0,0.005,22.704
2026-03-03T14:50:24.224,36.788,1025.638,26.430,-102.571,0.003,0.0,0.025,22.693
2026-03-03T14:50:24.749,37.288,1025.639,26.433,-102.581,0.003,0.0,-0.001,22.704
2026-03-03T14:50:25.224,37.788,1025.638,26.424,-102.574,0.003,0.0,0.005,22.720
2026-03-03T14:50:25.724,38.288,1025.636,26.422,-102.557,0.003,0.0,0.023,22.700
2026-03-03T14:50:26.224,38.788,1025.637,26.425,-102.567,0.003,0.0,0.022,22.711
2026-03-03T14:50:26.726,39.288,1025.639,26.418,-102.577,0.003,0.0,0.005,22.716
2026-03-03T14:50:27.223,39.788,1025.637,26.441,-102.564,0.003,0.0,0.012,22.700
2026-03-03T14:50:27.724,40.288,1025.640,26.435,-102.591,0.003,0.0,-0.032,22.698
2026-03-03T14:50:28.222,40.788,1025.639,26.436,-102.576,0.003,0.0,0.018,22.714
2026-03-03T14:50:28.724,41.288,1025.635,26.421,-102.548,0.003,0.0,-0.016,22.702
2026-03-03T14:50:29.231,41.788,1025.637,26.431,-102.564,0.003,0.0,0.001,22.684
2026-03-03T14:50:29.723,42.288,1025.638,26.430,-102.571,0.003,0.0,0.003,22.718
2026-03-03T14:50:30.236,42.788,1025.638,26.429,-102.570,0.003,0.0,0.006,22.720
2026-03-03T14:50:30.724,43.288,1025.643,26.431,-102.610,0.003,0.0,-0.027,22.714
2026-03-03T14:50:31.226,43.788,1025.637,26.435,-102.567,0.003,0.0,0.023,22.716
2026-03-03T14:50:31.723,44.288,1025.638,26.439,-102.571,0.003,0.0,0.014,22.736
2026-03-03T14:50:32.224,44.788,1025.641,26.440,-102.595,0.003,0.0,-0.017,22.716
2026-03-03T14:50:32.723,45.288,1025.642,26.436,-102.606,0.003,0.0,0.002,22.711
2026-03-03T14:50:33.224,45.788,1025.641,26.451,-102.596,0.003,0.0,-0.022,22.704
2026-03-03T14:50:33.738,46.288,1025.641,26.441,-102.596,0.003,0.0,0.002,22.698
2026-03-03T14:50:34.223,46.788,1025.641,26.438,-102.594,0.003,0.0,-0.000,22.711
2026-03-03T14:50:34.741,47.288,1025.640,26.440,-102.587,0.003,0.0,-0.017,22.711
2026-03-03T14:50:35.226,47.788,1025.639,26.435,-102.582,0.003,0.0,0.021,22.707
2026-03-03T14:50:35.755,48.288,1025.638,26.441,-102.572,0.003,0.0,-0.009,22.711
2026-03-03T14:50:36.222,48.788,1025.641,26.442,-102.596,0.003,0.0,-0.013,22.709
2026-03-03T14:50:36.726,49.288,1025.643,26.445,-102.615,0.003,0.0,0.005,22.700
2026-03-03T14:50:37.224,49.788,1025.641,26.439,-102.594,0.003,0.0,-0.027,22.711
2026-03-03T14:50:37.726,50.288,1025.640,26.428,-102.585,0.003,0.0,0.009,22.688
2026-03-03T14:50:38.223,50.788,1025.638,26.430,-102.571,0.003,0.0,-0.007,22.725
2026-03-03T14:50:38.729,51.291,1025.640,26.439,-102.585,0.003,0.0,0.014,22.716
2026-03-03T14:50:39.229,51.794,1025.639,26.434,-102.582,0.003,0.0,-0.005,22.698
2026-03-03T14:50:39.734,52.297,1025.639,26.430,-102.578,0.003,0.0,0.016,22.709
2026-03-03T14:50:40.257,52.800,1025.638,26.435,-102.575,0.003,0.0,0.006,22.725
2026-03-03T14:50:40.738,53.303,1025.640,26.435,-102.590,0.003,0.0,0.019,22.702
2026-03-03T14:50:41.264,53.806,1025.641,26.425,-102.598,0.003,0.0,0.012,22.723
2026-03-03T14:50:41.744,54.309,1025.640,26.429,-102.587,0.003,0.0,-0.001,22.709
2026-03-03T14:50:42.250,54.812,1025.640,26.433,-102.589,0.003,0.0,0.016,22.709
2026-03-03T14:50:42.750,55.315,1025.640,26.432,-102.589,0.003,0.0,-0.013,22.720
2026-03-03T14:50:43.256,55.818,1025.638,26.424,-102.574,0.003,0.0,0.018,22.709
2026-03-03T14:50:43.756,56.321,1025.638,26.434,-102.574,0.003,0.0,-0.022,22.718
2026-03-03T14:50:44.262,56.824,1025.638,26.418,-102.569,0.003,0.0,0.035,22.714
2026-03-03T14:50:44.762,57.327,1025.638,26.414,-102.574,0.003,0.0,-0.001,22.704
2026-03-03T14:50:45.266,57.830,1025.637,26.432,-102.565,0.003,0.0,0.023,22.707
2026-03-03T14:50:45.789,58.333,1025.636,26.425,-102.559,0.003,0.0,-0.026,22.711
2026-03-03T14:50:46.271,58.836,1025.639,26.432,-102.580,0.003,0.0,-0.006,22.725
2026-03-03T14:50:46.775,59.339,1025.635,26.426,-102.544,0.003,0.0,-0.013,22.698
2026-03-03T14:50:47.277,59.842,1025.641,26.427,-102.592,0.003,0.0,0.022,22.698
2026-03-03T14:50:47.780,60.345,1025.638,26.437,-102.569,0.003,0.0,-0.021,22.704
2026-03-03T14:50:48.284,60.848,1025.636,26.427,-102.553,0.003,0.0,0.028,22.704
