rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T13:00:19.178,5.274,1028.120,13.890,-122.997,0.000,0.0,-0.019,22.953
2026-03-03T13:00:19.676,5.766,1028.088,13.896,-122.741,0.001,0.0,-0.015,22.963
2026-03-03T13:00:20.168,6.266,1028.152,13.922,-123.268,0.001,0.0,-0.009,22.960
2026-03-03T13:00:20.671,6.766,1028.116,13.921,-122.968,0.001,0.0,0.014,22.967
2026-03-03T13:00:21.169,7.266,1028.113,13.914,-122.947,0.001,0.0,-0.012,22.944
2026-03-03T13:00:21.668,7.766,1028.090,13.914,-122.757,0.001,0.0,0.009,22.953
2026-03-03T13:00:22.168,8.266,1028.093,13.929,-122.777,0.001,0.0,0.002,22.974
2026-03-03T13:00:22.668,8.766,1028.103,13.932,-122.864,0.001,0.0,0.005,22.958
2026-03-03T13:00:23.168,9.266,1028.103,13.936,-122.859,0.001,0.0,-0.008,22.969
2026-03-03T13:00:23.669,9.766,1028.100,13.943,-122.835,0.001,0.0,0.018,22.974
2026-03-03T13:00:24.168,10.266,1028.135,13.945,-123.127,0.001,0.0,-0.014,22.940
2026-03-03T13:00:24.668,10.766,1028.084,13.975,-122.708,0.001,0.0,-0.007,22.958
2026-03-03T13:00:25.168,11.266,1028.065,13.956,-122.547,0.001,0.0,0.014,22.963
2026-03-03T13:00:25.670,11.766,1028.073,13.966,-122.616,0.001,0.0,0.026,22.947
2026-03-03T13:00:26.169,12.266,1028.066,13.977,-122.557,0.001,0.0,0.015,22.953
2026-03-03T13:00:26.668,12.766,1028.091,13.987,-122.764,0.001,0.0,-0.041,22.947
2026-03-03T13:00:27.168,13.266,1028.041,13.998,-122.352,0.001,0.0,0.025,22.960
2026-03-03T13:00:27.670,13.766,1028.054,13.994,-122.456,0.001,0.0,0.021,22.951
2026-03-03T13:00:28.168,14.266,1028.041,14.002,-122.348,0.001,0.0,0.020,22.958
2026-03-03T13:00:28.668,14.766,1028.040,14.007,-122.344,0.001,0.0,0.013,22.963
2026-03-03T13:00:29.169,15.266,1028.041,14.012,-122.348,0.001,0.0,0.033,22.956
2026-03-03T13:00:29.672,15.770,1028.040,14.015,-122.343,0.001,0.0,-0.019,22.951
2026-03-03T13:00:30.179,16.275,1028.033,14.023,-122.289,0.001,0.0,-0.018,22.949
2026-03-03T13:00:30.672,16.770,1028.037,14.023,-122.319,0.001,0.0,0.002,22.947
2026-03-03T13:00:31.174,17.270,1028.032,14.031,-122.280,0.001,0.0,-0.004,22.947
2026-03-03T13:00:31.695,17.770,1028.031,14.026,-122.268,0.001,0.0,-0.008,22.940
2026-03-03T13:00:32.173,18.270,1028.029,14.042,-122.251,0.001,0.0,0.008,22.969
2026-03-03T13:00:32.674,18.770,1028.049,14.041,-122.418,0.001,0.0,0.016,22.960
2026-03-03T13:00:33.172,19.270,1028.041,14.048,-122.348,0.001,0.0,0.030,22.976
2026-03-03T13:00:33.673,19.770,1028.032,14.067,-122.279,0.001,0.0,0.013,22.953
2026-03-03T13:00:34.172,20.270,1028.033,14.063,-122.284,0.001,0.0,0.006,22.967
2026-03-03T13:00:34.674,20.770,1028.040,14.069,-122.341,0.001,0.0,-0.007,22.960
2026-03-03T13:00:35.181,21.270,1028.047,14.069,-122.403,0.001,0.0,-0.029,22.947
2026-03-03T13:00:35.672,21.770,1028.030,14.067,-122.264,0.001,0.0,-0.032,22.951
2026-03-03T13:00:36.183,22.270,1028.032,14.097,-122.280,0.001,0.0,0.010,22.958
2026-03-03T13:00:36.672,22.770,1028.031,14.101,-122.269,0.001,0.0,-0.017,22.956
2026-03-03T13:00:37.172,23.270,1028.022,14.095,-122.194,0.001,0.0,-0.028,22.965
2026-03-03T13:00:37.672,23.770,1028.025,14.103,-122.216,0.001,0.0,0.007,22.935
2026-03-03T13:00:38.173,24.270,1028.018,14.104,-122.164,0.001,0.0,0.035,22.953
2026-03-03T13:00:38.672,24.770,1028.024,14.123,-122.210,0.001,0.0,-0.018,22.947
