rx_time_iso,Time - Seconds,DPS368 - Pres (hPa),DPS368 - Temp (C),DPS368 - Alt ASL (m),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage
2026-03-03T14:35:37.560,5.739,1026.089,23.363,-106.286,-0.000,0.0,-0.001,22.714
2026-03-03T14:35:38.064,6.230,1026.085,23.383,-106.257,0.003,0.0,-0.001,22.725
2026-03-03T14:35:38.552,6.730,1026.071,23.371,-106.139,0.004,0.0,-0.032,22.711
2026-03-03T14:35:39.070,7.230,1026.067,23.385,-106.105,0.003,0.0,-0.016,22.718
2026-03-03T14:35:39.550,7.730,1026.050,23.366,-105.966,0.003,0.0,-0.002,22.718
2026-03-03T14:35:40.089,8.230,1026.045,23.370,-105.923,0.004,0.0,0.009,22.732
2026-03-03T14:35:40.552,8.730,1026.028,23.361,-105.785,0.004,0.0,-0.009,22.727
2026-03-03T14:35:41.051,9.230,1026.006,23.376,-105.606,0.004,0.0,-0.031,22.736
2026-03-03T14:35:41.551,9.730,1025.999,23.371,-105.548,0.004,0.0,-0.007,22.718
2026-03-03T14:35:42.055,10.230,1025.981,23.380,-105.401,0.004,0.0,-0.006,22.748
2026-03-03T14:35:42.556,10.730,1025.970,23.374,-105.304,0.004,0.0,0.006,22.736
2026-03-03T14:35:43.051,11.230,1025.951,23.379,-105.147,0.004,0.0,0.021,22.720
2026-03-03T14:35:43.554,11.730,1025.930,23.375,-104.976,0.004,0.0,-0.006,22.727
2026-03-03T14:35:44.051,12.230,1025.912,23.385,-104.829,0.004,0.0,-0.001,22.736
2026-03-03T14:35:44.584,12.730,1025.888,23.378,-104.633,0.004,0.0,-0.026,22.746
2026-03-03T14:35:45.051,13.230,1025.857,23.372,-104.373,0.004,0.0,0.013,22.720
2026-03-03T14:35:45.553,13.730,1025.823,23.376,-104.100,0.004,0.0,-0.030,22.727
2026-03-03T14:35:46.051,14.230,1025.818,23.363,-104.058,0.004,0.0,-0.009,22.723
2026-03-03T14:35:46.554,14.730,1025.812,23.364,-104.006,0.004,0.0,-0.047,22.755
2026-03-03T14:35:47.052,15.230,1025.799,23.365,-103.900,0.004,0.0,-0.021,22.714
2026-03-03T14:35:47.554,15.731,1025.811,23.366,-103.999,0.004,0.0,-0.008,22.741
2026-03-03T14:35:48.055,16.235,1025.811,23.360,-103.995,0.004,0.0,0.016,22.748
2026-03-03T14:35:48.561,16.738,1025.808,23.360,-103.972,0.004,0.0,-0.017,22.732
2026-03-03T14:35:49.087,17.241,1025.823,23.351,-104.095,0.004,0.0,-0.019,22.718
2026-03-03T14:35:49.564,17.744,1025.827,23.369,-104.125,0.004,0.0,-0.017,22.734
