State - Time (s),State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - CdA,State - Est Apo (m),DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (m),MS5611 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,VN_100 - VN-AX (m/s/s),VN_100 - VN-AY (m/s/s),VN_100 - VN-AZ (m/s/s),VN_100 - VN-ULRX (deg),VN_100 - VN-ULRY (deg),VN_100 - VN-ULRZ (deg),VN_100 - VN-ANGVX (rad/s),VN_100 - VN-ANGVY (rad/s),VN_100 - VN-ANGVZ (rad/s),VN_100 - VN-MAGX (uT),VN_100 - VN-MAGY (uT),VN_100 - VN-MAGZ (uT),VN_100 - VN-P (Pa),VN_100 - VN-T (C),VN_100 - VN-DT (s),VN_100 - VN-DV-X (m/s/s),VN_100 - VN-DV-Y (m/s/s),VN_100 - VN-DV-Z (m/s/s),VN_100 - VN-DTH-X (deg/s),VN_100 - VN-DTH-Y (deg/s),VN_100 - VN-DTH-Z (deg/s),E5 - Rel Steps,BR - BR-ALT (ft),BR - BR-PRES (Pa),BR - BR-TEMP (C),BR - BR-VEL (m/s),BR - BR-ANG (deg),BR - BR-ACCX (m/s^2),BR - BR-ACCY (m/s^2),BR - BR-ACCZ (m/s^2),BR - BR-GYROX (rad/s),BR - BR-GYROY (rad/s),BR - BR-GYROZ (rad/s),BR - BR-ROLL (deg),BR - BR-TILT (deg)
920.554,1,nan,nan,nan,nan,nan,nan,1.299,-2.138,77.608,35.000,0.550,nan,1017.692,14.280,-36.894,6.734,127.080,-140.240,14459.943,3.485,87.387,1.042,-3.254,0.320,0.047,0.062,457.000,-4260.000,1745.000,-0.725,0.016,-0.688,-0.007,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.402,3.434,-84.714,-38.827,-0.789,-0.183,0.081,-0.077,-0.223,-1.004,-0.809,23.449,101903.008,18.545,0.044,-0.029,0.092,-3.710,0.057,-0.192,-0.535,0,20.000,10049.000,6594.000,105.000,0.000,53.000,734.000,-85.000,70.00
920.595,1,nan,nan,nan,nan,nan,nan,0.787,-2.160,78.580,35.000,0.550,nan,1017.456,14.288,-34.938,8.690,126.650,-140.260,14479.187,22.729,88.342,0.338,-3.699,0.153,0.034,0.200,457.000,-4260.000,1745.000,-0.725,0.016,-0.689,-0.002,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.131,2.432,-85.853,-39.288,-1.060,-0.092,0.009,-0.160,-0.225,-0.771,-0.316,23.835,101820.008,18.540,0.039,-0.020,0.080,-3.304,0.095,-0.270,-0.525,0,20.000,10049.000,6594.000,105.000,0.000,53.000,734.000,-85.000,70.0
920.636,1,nan,nan,nan,nan,nan,nan,0.070,-1.764,78.851,35.000,0.550,nan,1017.182,14.286,-32.668,10.960,126.400,-140.280,14490.400,33.942,88.579,-0.797,-4.116,0.339,0.089,0.196,418.000,-4238.000,1815.000,-0.724,0.015,-0.690,0.006,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.940,2.325,-85.729,-39.876,-1.447,0.041,0.062,-0.179,-0.265,-0.766,-0.119,23.477,101774.000,18.535,0.041,-0.020,0.113,-3.530,0.146,-0.387,-0.654,0,20.000,10049.000,6594.000,105.000,0.000,53.000,734.000,-85.000,70.0
920.677,1,nan,nan,nan,nan,nan,nan,0.514,-3.388,79.241,35.000,0.550,nan,1017.182,14.286,-32.668,10.960,126.930,-140.230,14466.650,10.192,89.060,0.022,-3.175,0.209,0.141,0.213,418.000,-4238.000,1815.000,-0.721,0.015,-0.692,0.012,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.900,3.394,-86.408,-40.500,-1.976,0.207,0.078,-0.207,-0.233,-0.201,0.266,23.494,101710.008,18.550,0.044,0.005,0.139,-3.767,0.149,-0.509,-0.659,0,20.000,10049.000,6594.000,105.000,0.000,53.000,734.000,-85.000,70.000,
920.718,1,nan,nan,nan,nan,nan,nan,-0.078,-4.064,80.796,35.000,0.550,nan,1016.888,14.294,-30.231,13.397,126.660,-140.240,14478.739,22.281,90.633,-0.259,-3.390,0.236,0.121,0.239,485.000,-4246.000,1840.000,-0.720,0.015,-0.694,0.019,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.293,3.633,-86.557,-41.067,-2.485,0.333,0.049,-0.253,-0.277,-0.091,0.163,22.881,101813.000,18.550,0.038,0.003,0.114,-3.239,0.115,-0.500,-0.612,0,20.000,10049.000,6594.000,105.000,0.000,53.000,734.000,-85.000,70.00
920.759,1,nan,nan,nan,nan,nan,nan,-1.860,-5.671,79.698,35.000,0.550,nan,1016.537,14.294,-27.311,16.317,126.750,-140.230,14474.707,18.249,89.563,0.223,-5.064,0.232,0.023,0.313,485.000,-4246.000,1840.000,-0.719,0.016,-0.694,0.026,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.416,3.304,-87.476,-41.885,-3.146,0.463,0.029,-0.242,-0.351,0.145,0.753,22.660,101779.008,18.550,0.044,0.013,0.144,-3.800,0.099,-0.638,-0.843,0,64.000,10034.000,6592.000,161.000,0.000,50.000,808.000,-90.000,427.000
920.800,1,nan,nan,nan,nan,nan,nan,-0.389,-6.640,80.237,35.000,0.550,nan,1016.536,14.289,-27.304,16.324,126.630,-140.230,14480.084,23.626,90.224,0.201,-3.520,0.526,0.034,0.249,510.000,-4213.000,1978.000,-0.718,0.013,-0.695,0.037,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,0.420,2.626,-87.073,-42.749,-3.749,0.550,-0.020,-0.310,-0.422,0.477,0.647,22.658,101706.000,18.535,0.039,0.021,0.118,-3.376,0.049,-0.620,-0.934,0,64.000,10034.000,6592.000,161.000,0.000,50.000,808.000,-90.000,427.000
920.841,1,nan,nan,nan,nan,nan,nan,0.285,-8.822,80.789,35.000,0.550,nan,1016.197,14.289,-24.492,19.136,126.520,-140.230,14485.016,28.558,90.971,1.472,-2.852,0.631,0.038,0.224,510.000,-4213.000,1978.000,-0.717,0.007,-0.695,0.049,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.239,2.546,-87.796,-43.842,-4.408,0.671,0.043,-0.289,-0.502,0.606,1.438,22.323,101745.000,18.550,0.041,0.025,0.117,-3.610,0.050,-0.681,-1.172,0,64.000,10034.000,6592.000,161.000,0.000,50.000,808.000,-90.000,427.000,
920.882,1,nan,nan,nan,nan,nan,nan,-0.985,-8.788,80.610,35.000,0.550,nan,1016.197,14.289,-24.492,19.136,126.380,-140.230,14491.298,34.840,90.777,0.022,-3.685,0.518,0.121,0.352,510.000,-4213.000,1978.000,-0.715,0.005,-0.697,0.062,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-0.015,3.036,-87.902,-45.292,-5.171,0.833,0.014,-0.306,-0.603,1.063,1.923,21.977,101710.008,18.545,0.044,0.039,0.127,-3.841,0.057,-0.747,-1.459,0,64.000,10034.000,6592.000,161.000,0.000,50.000,808.000,-90.000,427.000
920.923,1,nan,nan,nan,nan,nan,nan,-0.263,-11.439,81.672,35.000,0.550,nan,1015.805,14.296,-21.239,22.388,126.590,-140.200,14481.877,25.419,92.127,1.358,-3.247,0.629,0.002,0.317,557.000,-4141.000,2069.000,-0.714,0.001,-0.696,0.075,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,0.226,3.035,-88.132,-46.637,-5.815,1.019,0.043,-0.314,-0.638,1.294,2.315,21.871,101620.000,18.550,0.038,0.034,0.105,-3.303,0.069,-0.654,-1.377,0,64.000,10034.000,6592.000,161.000,0.000,50.000,808.000,-90.000,427.000
