State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
51.834,1,0,-1.252,-0.205,1.351,-0.775,-0.016,-53.732,4.487,1.961,124.081,0.000,0.000,0.0103675,0.000,9144.000,0.004,2.017,-488.036,-83.966,915.040,9.464,851.266,1.736,124.177,0.076,0.251,0.001,-0.030,-0.012,0.000,0.000,0.000,0.006,0.693,-0.005,0.720,0.0000000,0.0000000,1.860,0.000,0.000,0.000,0,00:00:00,-45020,0.000,1.860,91495.766,9.460,12.409,0.000,0.360,124.038,0.029,-0.004,0.015,0.006,0.000,0.000
51.935,1,0,-1.182,-0.180,4.955,-0.255,0.158,26.708,4.521,1.628,124.981,0.000,0.000,0.0103675,0.000,9144.000,0.160,2.186,-495.183,-71.468,914.684,9.444,854.485,4.955,125.072,-0.021,0.432,-0.020,-0.014,0.003,0.000,0.000,0.000,0.005,0.693,-0.004,0.721,0.0000000,0.0000000,4.974,0.000,0.000,0.000,0,00:00:00,-45020,0.000,4.974,91470.031,9.445,24.910,0.000,0.351,124.974,0.069,-0.010,0.010,0.018,0.000,0.000
52.036,1,0,-1.070,-0.142,-45.221,0.267,0.297,-28.306,4.604,1.299,125.763,0.000,0.000,0.0103675,0.000,9144.000,0.079,2.268,-501.072,-58.892,914.203,9.415,858.835,9.305,125.853,-0.120,0.453,-0.019,-0.006,-0.001,0.000,0.000,0.000,0.004,0.693,-0.004,0.721,0.0000000,0.0000000,9.350,0.000,0.000,0.000,0,00:00:00,-45020,0.000,9.350,91420.891,9.416,37.501,0.000,0.325,125.973,-0.097,-0.002,-0.006,0.003,0.000,0.000
52.137,1,0,-0.921,-0.097,15.058,0.808,0.396,51.808,4.880,0.924,126.633,0.000,0.000,0.0103675,0.000,9144.000,0.084,2.302,-505.695,-46.229,913.567,9.378,864.588,15.058,126.730,-0.020,0.408,-0.038,-0.015,-0.001,0.000,0.000,0.000,0.003,0.692,-0.002,0.722,0.0000000,0.0000000,14.999,0.000,0.000,0.000,0,00:00:00,-45020,0.000,14.999,91356.336,9.378,50.181,0.000,0.317,126.814,0.034,0.003,0.011,0.015,0.000,0.000
52.238,1,0,-0.737,-0.047,-88.078,1.308,0.490,-2.920,4.560,0.906,127.614,0.000,0.000,0.0103675,0.000,9144.000,0.154,2.391,-509.042,-33.467,912.804,9.333,871.493,21.963,127.698,-0.033,0.434,-0.001,0.026,0.014,0.000,0.000,0.000,0.003,0.693,-0.002,0.721,0.0000000,0.0000000,21.927,0.000,0.000,0.000,0,00:00:00,-45020,0.000,21.927,91284.672,9.335,62.948,0.000,0.432,127.637,-0.025,0.012,0.007,0.002,0.000,0.000
52.339,1,0,-0.526,0.005,30.306,1.794,0.565,77.442,4.534,0.746,128.306,0.000,0.000,0.0103675,0.000,9144.000,0.010,2.240,-511.105,-20.637,911.883,9.279,879.836,30.306,128.387,-0.074,0.554,-0.010,-0.005,-0.011,0.000,0.000,0.000,0.003,0.693,-0.002,0.721,0.0000000,0.0000000,30.144,0.000,0.000,0.000,0,00:00:00,-45020,0.000,30.144,91187.570,9.278,75.802,0.000,0.299,128.503,-0.003,-0.018,0.010,0.005,0.000,0.000
52.440,1,0,-0.290,0.061,-131.123,2.289,0.656,22.670,4.749,0.932,129.295,0.000,0.000,0.0103675,0.000,9144.000,0.230,2.271,-511.876,-7.707,910.841,9.217,889.284,39.754,129.385,-0.061,0.379,0.013,0.000,0.005,0.000,0.000,0.000,0.003,0.693,-0.002,0.721,0.0000000,0.0000000,39.658,0.000,0.000,0.000,0,00:00:00,-45020,0.000,39.658,91088.703,9.220,88.741,0.000,0.266,129.373,-0.056,-0.015,0.001,-0.009,0.000,0.000
52.541,1,0,-0.032,0.119,-0.620,2.757,0.747,35.077,4.613,0.971,130.189,0.000,0.000,0.0103675,0.000,9144.000,0.068,2.270,-511.345,5.312,909.677,9.149,899.842,50.312,130.273,-0.087,0.356,0.004,0.015,-0.012,0.000,0.000,0.000,0.003,0.693,-0.003,0.720,0.0000000,0.0000000,50.478,0.000,0.000,0.000,0,00:00:00,-45020,0.000,50.478,90970.883,9.150,101.763,0.000,0.378,130.261,-0.035,-0.011,-0.002,-0.003,0.000,0.000
52.642,1,0,0.243,0.181,-28.236,3.190,0.842,12.832,4.419,1.028,130.195,0.000,0.000,0.0103675,0.000,9144.000,0.105,2.186,-509.512,18.331,909.677,9.149,899.842,50.312,130.273,-0.087,0.356,0.004,0.015,-0.012,0.000,0.000,0.000,0.003,0.694,-0.003,0.720,0.0000000,0.0000000,50.478,0.000,0.000,0.000,0,00:00:00,-45020,0.000,50.478,90970.883,9.150,101.763,0.000,0.378,130.261,-0.035,-0.011,-0.002,-0.003,0.000,0.000
52.743,1,0,0.533,0.244,45.886,3.651,0.912,97.662,4.846,0.822,131.833,0.000,0.000,0.0103675,0.000,9144.000,0.039,2.101,-506.360,31.514,906.878,8.983,925.295,75.765,131.924,0.023,0.203,-0.023,-0.016,0.053,0.000,0.000,0.000,0.004,0.693,-0.001,0.720,0.0000000,0.0000000,76.066,0.000,0.000,0.000,0,00:00:00,-45020,0.000,76.066,90696.188,8.988,128.049,0.000,0.340,131.801,0.065,0.010,0.006,-0.011,0.000,0.000
52.844,1,0,0.839,0.307,-140.665,4.117,0.968,76.320,5.057,0.716,132.577,0.000,0.000,0.0103675,0.000,9144.000,0.291,2.191,-501.883,44.772,905.215,8.885,940.438,90.908,132.675,-0.010,0.412,-0.005,-0.029,0.017,0.000,0.000,0.000,0.004,0.692,0.000,0.722,0.0000000,0.0000000,90.849,0.000,0.000,0.000,0,00:00:00,-45020,0.000,90.849,90516.852,8.882,141.308,0.000,0.301,132.576,-0.061,-0.012,0.006,0.004,0.000,0.000
52.945,1,0,1.160,0.369,-77.128,4.614,1.021,88.376,5.528,0.728,133.319,0.000,0.000,0.0103675,0.000,9144.000,0.227,2.360,-496.073,58.104,903.455,8.780,956.498,106.968,133.435,0.171,0.241,-0.012,-0.020,0.036,0.000,0.000,0.000,0.005,0.692,0.002,0.722,0.0000000,0.0000000,106.969,0.000,0.000,0.000,0,00:00:00,-45020,0.000,106.969,90345.133,8.780,154.641,0.000,0.322,133.364,0.064,0.014,0.005,0.010,0.000,0.000
53.046,1,0,1.495,0.431,-92.551,5.100,1.091,101.194,5.601,0.913,134.062,0.000,0.000,0.0103675,0.000,9144.000,0.263,2.474,-488.922,71.510,901.571,8.668,973.714,124.184,134.182,0.048,0.340,0.023,-0.011,0.001,0.000,0.000,0.000,0.006,0.691,0.001,0.723,0.0000000,0.0000000,124.431,0.000,0.000,0.000,0,00:00:00,-45020,0.000,124.431,90150.570,8.664,168.044,0.000,0.355,133.949,-0.004,-0.011,0.004,0.024,0.000,0.000
53.147,1,0,1.842,0.491,-108.909,5.545,1.104,117.562,5.370,0.385,134.553,0.000,0.000,0.0103675,0.000,9144.000,0.302,2.533,-480.425,84.966,899.435,8.541,993.269,143.739,134.661,-0.107,0.294,-0.028,0.022,-0.013,0.000,0.000,0.000,0.004,0.692,0.002,0.722,0.0000000,0.0000000,143.243,0.000,0.000,0.000,0,00:00:00,-45020,0.000,143.243,89940.461,8.539,181.515,0.000,0.400,134.699,0.080,-0.014,0.021,0.021,0.000,0.000
53.248,1,0,2.196,0.547,-134.605,5.972,1.126,128.018,5.383,0.507,135.300,0.000,0.000,0.0103675,0.000,9144.000,0.350,2.409,-470.576,98.495,897.267,8.412,1013.157,163.627,135.407,0.082,0.278,-0.003,0.003,0.042,0.000,0.000,0.000,0.006,0.692,0.003,0.722,0.0000000,0.0000000,163.410,0.000,0.000,0.000,0,00:00:00,-45020,0.000,163.410,89730.812,8.414,195.048,0.000,0.468,135.325,0.002,0.003,0.004,0.004,0.000,0.000
53.349,1,0,2.557,0.599,-144.960,6.417,1.132,141.967,5.751,0.377,135.953,0.000,0.000,0.0103675,0.000,9144.000,0.382,2.393,-459.366,112.091,894.941,8.273,1034.537,185.006,136.075,-0.156,0.220,0.008,-0.021,0.010,0.000,0.000,0.000,0.006,0.691,0.003,0.722,0.0000000,0.0000000,184.938,0.000,0.000,0.000,0,00:00:00,-45020,0.000,184.938,89502.391,8.278,208.641,0.000,0.332,135.980,-0.089,-0.002,-0.007,-0.019,0.000,0.000
53.450,1,0,2.922,0.647,-163.911,6.801,1.146,155.803,5.336,0.485,136.351,0.000,0.000,0.0103675,0.000,9144.000,0.423,2.513,-446.794,125.726,892.463,8.124,1057.361,207.831,136.456,0.054,0.163,-0.007,0.036,0.014,0.000,0.000,0.000,0.007,0.693,0.004,0.721,0.0000000,0.0000000,207.833,0.000,0.000,0.000,0,00:00:00,-45020,0.000,207.833,89256.164,8.130,222.286,0.000,0.303,136.445,0.066,0.007,-0.010,-0.003,0.000,0.000
53.551,1,0,3.288,0.690,-182.251,7.189,1.120,170.121,5.571,0.096,136.914,0.000,0.000,0.0103675,0.000,9144.000,0.465,2.306,-432.852,139.417,889.818,7.966,1081.779,232.249,137.027,-0.104,0.375,-0.016,-0.031,0.020,0.000,0.000,0.000,0.007,0.692,0.005,0.722,0.0000000,0.0000000,232.099,0.000,0.000,0.000,0,00:00:00,-45020,0.000,232.099,88992.289,7.972,235.980,0.000,0.325,136.948,0.020,-0.005,-0.027,0.007,0.000,0.000
53.652,1,0,3.654,0.728,-201.939,7.569,1.132,181.399,5.690,0.508,137.263,0.000,0.000,0.0103675,0.000,9144.000,0.508,2.486,-417.538,153.144,887.119,7.803,1106.759,257.229,137.381,0.216,0.462,0.008,-0.013,0.039,0.000,0.000,0.000,0.008,0.691,0.007,0.723,0.0000000,0.0000000,257.739,0.000,0.000,0.000,0,00:00:00,-45020,0.000,257.739,88706.539,7.800,249.716,0.000,0.338,137.318,0.042,-0.006,-0.013,0.012,0.000,0.000
53.753,1,0,4.020,0.763,-212.816,7.909,1.118,197.520,5.481,0.262,137.491,0.000,0.000,0.0103675,0.000,9144.000,0.541,2.561,-400.849,166.893,884.191,7.626,1133.926,284.396,137.600,0.108,0.409,-0.010,0.020,-0.007,0.000,0.000,0.000,0.008,0.692,0.007,0.722,0.0000000,0.0000000,284.758,0.000,0.000,0.000,0,00:00:00,-45020,0.000,284.758,88417.906,7.626,263.487,0.000,0.432,137.694,0.032,-0.027,0.001,-0.012,0.000,0.000
