State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
24.028,0,0,-2109.210,9.857,-1890.952,-175.563,0.820,-157.396,-7.307,0.034,-6.551,0.000,0.000,0.0116870,0.000,9144.000,0.522,4.000,0.033,0.326,915.217,9.475,849.669,0.000,-9.807,0.034,0.355,-0.016,-0.004,-0.001,0.000,0.000,0.000,0.001,0.374,0.000,0.927,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91520.703,9.474,0.000,0.000,0.395,-9.791,0.056,-0.006,0.003,-0.012,0.000,0.000
24.129,0,0,-0.102,0.000,-0.111,1.025,-0.007,0.411,-4.396,0.003,-8.983,0.000,0.000,0.0116870,0.000,9144.000,0.003,46.049,0.073,0.409,915.237,9.476,849.484,-0.092,-9.994,0.009,0.352,0.005,-0.009,0.006,0.000,0.000,0.000,0.001,0.544,0.000,0.839,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91535.391,9.483,0.000,0.000,0.339,-9.838,0.068,-0.007,-0.008,0.008,0.000,0.000
24.230,0,0,-0.005,-0.000,-0.037,0.796,-0.007,-0.549,-2.270,-0.003,-9.563,0.000,0.000,0.0116870,0.000,9144.000,0.003,24.059,0.117,0.433,915.220,9.475,849.640,0.042,-9.828,-0.008,0.147,-0.008,-0.011,0.018,0.000,0.000,0.000,0.000,0.626,0.001,0.780,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91522.078,9.475,0.000,0.000,0.252,-9.907,0.082,0.008,0.004,0.013,0.000,0.000
24.331,0,0,0.045,-0.001,-0.165,0.644,-0.011,-1.533,-1.490,-0.045,-9.731,0.000,0.000,0.0116870,0.000,9144.000,0.002,12.492,0.161,0.441,915.255,9.477,849.320,-0.208,-9.841,-0.085,0.274,-0.039,-0.023,-0.018,0.000,0.000,0.000,-0.003,0.662,-0.000,0.750,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91518.258,9.473,0.000,0.000,0.245,-9.776,-0.041,-0.004,0.010,0.011,0.000,0.000
24.432,0,0,0.078,-0.001,-0.243,0.534,0.000,-2.512,-1.069,0.115,-9.812,0.000,0.000,0.0116870,0.000,9144.000,0.002,7.111,0.205,0.441,915.215,9.475,849.682,0.123,-9.866,0.058,0.300,-0.014,-0.018,0.006,0.000,0.000,0.000,-0.002,0.679,0.002,0.734,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91514.078,9.470,0.000,0.000,0.354,-9.814,-0.002,-0.002,0.000,-0.011,0.000,0.000
24.533,0,0,0.100,-0.000,-0.422,0.428,0.007,-3.502,-1.029,0.062,-9.934,0.000,0.000,0.0116870,0.000,9144.000,0.002,4.478,0.248,0.429,915.221,9.475,849.629,0.058,-9.978,0.047,0.429,0.042,0.004,-0.015,0.000,0.000,0.000,0.000,0.685,0.001,0.728,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91526.766,9.478,0.000,0.000,0.444,-9.807,0.038,-0.004,-0.005,-0.003,0.000,0.000
24.634,0,0,0.115,0.000,-0.692,0.348,0.004,-4.474,-0.763,-0.028,-9.806,0.000,0.000,0.0116870,0.000,9144.000,0.002,3.458,0.291,0.429,915.236,9.476,849.497,-0.063,-9.830,-0.024,0.311,0.017,-0.003,-0.012,0.000,0.000,0.000,-0.000,0.691,-0.000,0.723,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91520.945,9.474,0.000,0.000,0.444,-9.808,-0.004,0.007,0.011,-0.007,0.000,0.000
24.735,0,0,0.124,0.001,-1.029,0.256,0.026,-5.434,-0.893,0.216,-9.785,0.000,0.000,0.0116870,0.000,9144.000,0.001,2.641,0.334,0.432,915.244,9.476,849.423,-0.120,-9.816,0.221,0.449,0.006,0.007,-0.012,0.000,0.000,0.000,0.004,0.691,0.003,0.723,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91529.836,9.480,0.000,0.000,0.323,-9.868,0.000,-0.011,-0.002,0.005,0.000,0.000
24.836,0,0,0.127,0.004,-1.440,0.184,0.038,-6.378,-0.692,0.125,-9.743,0.000,0.000,0.0116870,0.000,9144.000,0.001,2.609,0.378,0.438,915.263,9.478,849.251,-0.259,-9.762,0.144,0.315,0.014,0.002,0.038,0.000,0.000,0.000,0.006,0.693,0.004,0.721,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1019,0.000,0.000,91519.141,9.473,0.000,0.000,0.262,-9.855,-0.008,-0.008,0.002,0.004,0.000,0.000
24.937,0,0,0.124,0.007,-1.836,0.092,0.041,-7.272,-0.889,0.025,-9.645,0.000,0.000,0.0116870,0.000,9144.000,0.001,2.223,0.423,0.455,915.207,9.474,849.760,0.224,-9.675,0.072,0.460,0.031,-0.024,-0.010,0.000,0.000,0.000,0.006,0.691,0.002,0.723,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,-1020,0.000,0.000,91522.461,9.475,0.000,0.000,0.395,-9.767,0.024,-0.009,0.001,0.000,0.000,0.000
