State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
61.136,1,0,-1.207,0.165,1.921,-0.847,0.063,16.128,3.965,-1.397,123.805,0.000,0.000,0.0103675,0.000,9144.000,0.007,1.996,18.636,15.262,915.025,9.464,851.403,1.790,123.876,-0.067,0.426,0.004,-0.005,-0.024,0.000,0.000,0.000,-0.007,0.694,0.001,0.719,0.0000000,0.0000000,1.860,0.000,0.000,0.000,0,00:00:00,1,0.000,1.860,91497.609,9.461,12.409,0.000,0.329,124.097,-0.058,-0.005,0.019,-0.000,0.000,0.000
61.237,1,0,-1.150,0.148,5.937,-0.371,-0.094,28.563,4.114,-1.478,124.762,0.000,0.000,0.0103675,0.000,9144.000,0.048,2.026,21.410,27.738,914.684,9.444,854.482,4.870,124.838,-0.006,0.318,-0.011,-0.001,0.002,0.000,0.000,0.000,-0.007,0.694,0.001,0.720,0.0000000,0.0000000,4.974,0.000,0.000,0.000,0,00:00:00,1,0.000,4.974,91463.961,9.441,24.910,0.000,0.386,125.068,0.014,0.011,-0.000,0.013,0.000,0.000
61.338,1,0,-1.053,0.117,11.292,0.121,-0.270,41.868,4.308,-1.682,125.672,0.000,0.000,0.0103675,0.000,9144.000,0.085,2.029,25.440,40.305,914.176,9.414,859.079,9.467,125.757,0.111,0.296,-0.025,-0.011,-0.017,0.000,0.000,0.000,-0.009,0.694,0.002,0.720,0.0000000,0.0000000,9.350,0.000,0.000,0.000,0,00:00:00,1,0.000,9.350,91418.094,9.414,37.501,0.000,0.334,126.001,-0.041,-0.001,0.013,-0.008,0.000,0.000
61.439,1,0,-0.922,0.073,17.719,0.584,-0.456,53.825,4.104,-1.803,126.835,0.000,0.000,0.0103675,0.000,9144.000,0.124,2.090,30.739,52.988,913.553,9.377,864.713,15.100,126.914,0.091,0.370,-0.007,0.014,-0.014,0.000,0.000,0.000,-0.009,0.695,0.001,0.719,0.0000000,0.0000000,14.999,0.000,0.000,0.000,0,00:00:00,1,0.000,14.999,91346.023,9.372,50.181,0.000,0.432,126.804,-0.057,-0.006,-0.002,0.003,0.000,0.000
61.540,1,0,-0.761,0.017,24.963,1.041,-0.623,65.249,4.122,-1.647,127.544,0.000,0.000,0.0103675,0.000,9144.000,0.160,2.011,37.314,65.743,912.838,9.335,871.186,21.574,127.620,-0.125,0.387,0.030,-0.001,0.010,0.000,0.000,0.000,-0.008,0.695,0.001,0.719,0.0000000,0.0000000,21.927,0.000,0.000,0.000,0,00:00:00,1,0.000,21.927,91283.359,9.335,62.948,0.000,0.278,127.615,-0.032,-0.006,-0.011,-0.018,0.000,0.000
61.641,1,0,-0.575,-0.049,34.114,1.477,-0.788,80.663,4.018,-1.664,128.528,0.000,0.000,0.0103675,0.000,9144.000,0.194,2.017,45.173,78.596,911.885,9.279,879.821,30.208,128.601,-0.161,0.482,0.003,0.003,0.005,0.000,0.000,0.000,-0.008,0.695,0.001,0.719,0.0000000,0.0000000,30.144,0.000,0.000,0.000,0,00:00:00,1,0.000,30.144,91187.516,9.278,75.802,0.000,0.341,128.516,-0.093,-0.000,0.010,-0.020,0.000,0.000
61.742,1,0,-0.366,-0.123,44.545,1.901,-0.923,92.810,3.999,-1.393,129.258,0.000,0.000,0.0103675,0.000,9144.000,0.240,1.998,54.325,91.521,910.817,9.216,889.498,39.886,129.327,-0.072,0.234,0.014,0.023,-0.013,0.000,0.000,0.000,-0.008,0.695,-0.000,0.719,0.0000000,0.0000000,39.658,0.000,0.000,0.000,0,00:00:00,1,0.000,39.658,91078.852,9.214,88.741,0.000,0.361,129.363,-0.025,0.004,0.010,0.021,0.000,0.000
61.843,1,0,-0.140,-0.202,55.835,2.294,-1.064,104.858,3.822,-1.507,130.039,0.000,0.000,0.0103675,0.000,9144.000,0.276,1.869,64.778,104.525,909.642,9.147,900.167,50.555,130.102,0.047,0.565,-0.017,-0.010,0.001,0.000,0.000,0.000,-0.008,0.695,0.000,0.719,0.0000000,0.0000000,50.478,0.000,0.000,0.000,0,00:00:00,1,0.000,50.478,90960.148,9.144,101.763,0.000,0.327,130.250,0.009,0.004,-0.007,-0.009,0.000,0.000
61.944,1,0,0.103,-0.288,68.652,2.724,-1.222,119.159,4.309,-1.712,130.889,0.000,0.000,0.0103675,0.000,9144.000,0.312,1.925,76.539,117.614,908.277,9.066,912.566,62.954,130.970,0.019,0.467,-0.013,-0.027,0.001,0.000,0.000,0.000,-0.009,0.694,0.001,0.720,0.0000000,0.0000000,62.611,0.000,0.000,0.000,0,00:00:00,1,0.000,62.611,90843.078,9.075,114.867,0.000,0.373,130.953,-0.073,-0.005,-0.002,-0.013,0.000,0.000
62.045,1,0,0.363,-0.378,82.366,3.176,-1.344,129.601,4.667,-1.406,131.866,0.000,0.000,0.0103675,0.000,9144.000,0.355,2.081,89.619,130.801,906.869,8.983,925.373,75.761,131.955,-0.025,0.367,0.027,-0.017,-0.021,0.000,0.000,0.000,-0.008,0.693,-0.001,0.720,0.0000000,0.0000000,76.066,0.000,0.000,0.000,0,00:00:00,1,0.000,76.066,90683.562,8.981,128.049,0.000,0.305,131.822,0.045,-0.015,-0.007,-0.003,0.000,0.000
