State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,BR - Battery Voltage (V),BR - ALT (m),BR - PRES (Pa),BR - TEMP (C),BR - VEL (m/s),BR - ANG (deg),BR - ACCX (m/s^2),BR - ACCY (m/s^2),BR - ACCZ (m/s^2),BR - GYROX (rad/s),BR - GYROY (rad/s),BR - GYROZ (rad/s),BR - ROLL (deg),BR - TILT (deg),
21.428,1,0,-1.254,0.541,-10.744,-0.936,0.246,-2.005,3.179,-3.110,96.622,0.000,0.000,0.0103675,0.000,7500.000,0.039,2.234,1013.060,15.040,1.585,1.656,96.723,0.241,0.269,0.006,0.033,-0.005,0.000,0.000,0.000,-0.012,0.694,0.013,0.719,0.0000000,0.0000000,1.451,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21.529,1,0,-1.206,0.497,-8.756,-0.583,-0.089,9.023,2.860,-3.054,96.634,0.000,0.000,0.0103675,0.000,7500.000,0.007,2.044,1013.060,15.040,1.585,1.656,96.723,0.241,0.269,0.006,0.033,-0.005,0.000,0.000,0.000,-0.012,0.695,0.012,0.718,0.0000000,0.0000000,1.451,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21.630,1,0,-1.129,0.428,-5.324,-0.197,-0.414,20.489,3.230,-2.994,98.594,0.000,0.000,0.0103675,0.000,7500.000,0.027,1.854,1012.411,14.999,6.986,7.058,98.692,0.170,0.158,0.019,-0.019,-0.017,0.000,0.000,0.000,-0.012,0.695,0.011,0.719,0.0000000,0.0000000,7.305,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21.731,1,0,-1.024,0.334,-0.714,0.170,-0.750,32.055,3.098,-3.143,99.475,0.000,0.000,0.0103675,0.000,7500.000,0.060,1.965,1011.846,14.974,11.688,11.760,99.572,-0.092,0.345,0.014,-0.002,0.000,0.000,0.000,0.000,-0.011,0.695,0.010,0.719,0.0000000,0.0000000,11.727,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21.832,1,0,-0.897,0.220,5.016,0.498,-1.054,43.668,2.779,-2.903,100.325,0.000,0.000,0.0103675,0.000,7500.000,0.094,1.979,1011.197,14.939,17.096,17.168,100.404,-0.029,0.573,0.020,0.012,-0.003,0.000,0.000,0.000,-0.011,0.695,0.010,0.719,0.0000000,0.0000000,17.158,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21.933,1,0,-0.752,0.089,11.860,0.831,-1.359,55.339,2.898,-2.968,101.382,0.000,0.000,0.0103675,0.000,7500.000,0.129,1.910,1010.423,14.895,23.549,23.620,101.466,0.075,0.355,-0.014,0.013,-0.003,0.000,0.000,0.000,-0.011,0.696,0.010,0.718,0.0000000,0.0000000,23.608,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22.034,1,0,-0.592,-0.056,19.829,1.122,-1.639,67.058,2.571,-2.805,102.286,0.000,0.000,0.0103675,0.000,7500.000,0.163,1.833,1009.512,14.846,31.154,31.225,102.355,0.011,0.442,0.025,0.027,-0.011,0.000,0.000,0.000,-0.011,0.697,0.009,0.717,0.0000000,0.0000000,31.085,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22.135,1,0,-0.421,-0.213,28.887,1.402,-1.911,78.799,2.548,-2.799,103.231,0.000,0.000,0.0103675,0.000,7500.000,0.198,1.682,1008.499,14.790,39.609,39.680,103.299,-0.131,0.337,0.017,0.015,0.007,0.000,0.000,0.000,-0.010,0.697,0.008,0.717,0.0000000,0.0000000,39.598,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22.236,1,0,-0.242,-0.379,39.040,1.641,-2.147,90.556,2.240,-2.536,104.108,0.000,0.000,0.0103675,0.000,7500.000,0.232,1.597,1007.354,14.727,49.175,49.246,104.162,-0.064,0.397,0.020,0.027,-0.037,0.000,0.000,0.000,-0.011,0.698,0.006,0.716,0.0000000,0.0000000,49.157,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22.337,1,0,-0.058,-0.550,50.243,1.882,-2.370,102.295,2.358,-2.501,104.978,0.000,0.000,0.0103675,0.000,7500.000,0.267,1.442,1006.120,14.659,59.501,59.573,105.033,0.184,0.286,-0.019,0.002,-0.017,0.000,0.000,0.000,-0.012,0.698,0.006,0.716,0.0000000,0.0000000,59.771,0.000,0.000,0.000,0,00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
